_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
632de0d9ad7cc57cbbedb270;False;0,2857142857142857;null;3;31;4;casos
632de0d9ad7cc57cbbedb271;False;0,6;null;3;32;4;casos
632de0d9ad7cc57cbbedb272;False;1;null;3;33;4;casos
632de0d9ad7cc57cbbedb273;False;0;null;3;34;4;casos
632de0d9ad7cc57cbbedb274;False;1;null;3;35;4;casos
632de0daad7cc57cbbedb275;False;1;null;3;36;4;casos
632de0daad7cc57cbbedb276;False;0,6476190476190476;3;3;Média;4;casos
632de0dcad7cc57cbbedb283;False;0,5;null;5;31;4;casos
632de0dcad7cc57cbbedb284;False;0,3333333333333333;null;5;32;4;casos
632de0dcad7cc57cbbedb285;False;0,1;null;5;33;4;casos
632de0dcad7cc57cbbedb286;False;0;null;5;34;4;casos
632de0dcad7cc57cbbedb287;False;0,2;null;5;35;4;casos
632de0dcad7cc57cbbedb288;False;0,07692307692307693;null;5;36;4;casos
632de0dcad7cc57cbbedb289;False;0,2017094017094017;3;5;Média;4;casos
632de0dead7cc57cbbedb296;False;0,5;null;4;31;4;casos
632de0dead7cc57cbbedb297;False;0,038461538461538464;null;4;32;4;casos
632de0dfad7cc57cbbedb298;False;0,25;null;4;33;4;casos
632de0dfad7cc57cbbedb299;False;0;null;4;34;4;casos
632de0dfad7cc57cbbedb29a;False;0,125;null;4;35;4;casos
632de0dfad7cc57cbbedb29b;False;0,1;null;4;36;4;casos
632de0dfad7cc57cbbedb29c;False;0,1689102564102564;3;4;Média;4;casos
632de0e1ad7cc57cbbedb2a9;False;0;null;6;31;4;casos
632de0e1ad7cc57cbbedb2aa;False;0;null;6;32;4;casos
632de0e1ad7cc57cbbedb2ab;False;0;null;6;33;4;casos
632de0e1ad7cc57cbbedb2ac;False;0;null;6;34;4;casos
632de0e1ad7cc57cbbedb2ad;False;0;null;6;35;4;casos
632de0e2ad7cc57cbbedb2ae;False;0;null;6;36;4;casos
632de0e2ad7cc57cbbedb2af;False;0;3;6;Média;4;casos
632de0e3ad7cc57cbbedb2bc;False;0,18181818181818182;null;7;31;4;casos
632de0e3ad7cc57cbbedb2bd;False;0,05714285714285714;null;7;32;4;casos
632de0e4ad7cc57cbbedb2be;False;0,06666666666666667;null;7;33;4;casos
632de0e4ad7cc57cbbedb2bf;False;0;null;7;34;4;casos
632de0e4ad7cc57cbbedb2c0;False;0,125;null;7;35;4;casos
632de0e4ad7cc57cbbedb2c1;False;0,125;null;7;36;4;casos
632de0e4ad7cc57cbbedb2c2;False;0,09260461760461762;3;7;Média;4;casos
632de0e6ad7cc57cbbedb2cf;False;0,5;null;9;31;4;casos
632de0e6ad7cc57cbbedb2d0;False;0,13333333333333333;null;9;32;4;casos
632de0e6ad7cc57cbbedb2d1;False;0,3333333333333333;null;9;33;4;casos
632de0e7ad7cc57cbbedb2d2;False;0;null;9;34;4;casos
632de0e7ad7cc57cbbedb2d3;False;0,2;null;9;35;4;casos
632de0e7ad7cc57cbbedb2d4;False;0,08333333333333333;null;9;36;4;casos
632de0e7ad7cc57cbbedb2d5;False;0,2083333333333333;3;9;Média;4;casos
632de0e8ad7cc57cbbedb2e2;False;0;null;10;31;4;casos
632de0e8ad7cc57cbbedb2e3;False;0;null;10;32;4;casos
632de0e8ad7cc57cbbedb2e4;False;0;null;10;33;4;casos
632de0e9ad7cc57cbbedb2e5;False;0;null;10;34;4;casos
632de0e9ad7cc57cbbedb2e6;False;0;null;10;35;4;casos
632de0e9ad7cc57cbbedb2e7;False;0;null;10;36;4;casos
632de0e9ad7cc57cbbedb2e8;False;0;3;10;Média;4;casos
632de0eaad7cc57cbbedb2f5;False;0;null;11;31;4;casos
632de0eaad7cc57cbbedb2f6;False;0;null;11;32;4;casos
632de0eaad7cc57cbbedb2f7;False;0;null;11;33;4;casos
632de0eaad7cc57cbbedb2f8;False;0;null;11;34;4;casos
632de0eaad7cc57cbbedb2f9;False;0;null;11;35;4;casos
632de0eaad7cc57cbbedb2fa;False;0;null;11;36;4;casos
632de0eaad7cc57cbbedb2fb;False;0;3;11;Média;4;casos
632de0ecad7cc57cbbedb308;False;0,5;null;12;31;4;casos
632de0ecad7cc57cbbedb309;False;0;null;12;32;4;casos
632de0ecad7cc57cbbedb30a;False;0,125;null;12;33;4;casos
632de0ecad7cc57cbbedb30b;False;0;null;12;34;4;casos
632de0edad7cc57cbbedb30c;False;0,5;null;12;35;4;casos
632de0edad7cc57cbbedb30d;False;0,02857142857142857;null;12;36;4;casos
632de0edad7cc57cbbedb30e;False;0,19226190476190474;3;12;Média;4;casos
632de0efad7cc57cbbedb31b;False;0;null;13;31;4;casos
632de0efad7cc57cbbedb31c;False;0;null;13;32;4;casos
632de0efad7cc57cbbedb31d;False;0;null;13;33;4;casos
632de0efad7cc57cbbedb31e;False;0;null;13;34;4;casos
632de0efad7cc57cbbedb31f;False;0;null;13;35;4;casos
632de0efad7cc57cbbedb320;False;0;null;13;36;4;casos
632de0efad7cc57cbbedb321;False;0;3;13;Média;4;casos
632de0f0ad7cc57cbbedb32e;False;0;null;14;31;4;casos
632de0f1ad7cc57cbbedb32f;False;0;null;14;32;4;casos
632de0f1ad7cc57cbbedb330;False;0;null;14;33;4;casos
632de0f1ad7cc57cbbedb331;False;0;null;14;34;4;casos
632de0f1ad7cc57cbbedb332;False;0;null;14;35;4;casos
632de0f1ad7cc57cbbedb333;False;0;null;14;36;4;casos
