_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota;tipo
638820526f79763458aecc6f;False;null;3;31;4;casos;1;binaria
638820526f79763458aecc70;False;null;3;32;4;casos;0;binaria
638820526f79763458aecc71;False;null;3;33;4;casos;0;binaria
638820536f79763458aecc72;False;null;3;34;4;casos;0;binaria
638820536f79763458aecc73;False;null;3;35;4;casos;0;binaria
638820536f79763458aecc74;False;null;3;36;4;casos;0;binaria
638820536f79763458aecc75;False;3;3;Média;4;casos;1,6666666666666665;binaria
638820546f79763458aecc82;False;null;5;31;4;casos;1;binaria
638820546f79763458aecc83;False;null;5;32;4;casos;1;binaria
638820546f79763458aecc84;False;null;5;33;4;casos;1;binaria
638820546f79763458aecc85;False;null;5;34;4;casos;0;binaria
638820546f79763458aecc86;False;null;5;35;4;casos;1;binaria
638820546f79763458aecc87;False;null;5;36;4;casos;1;binaria
638820546f79763458aecc88;False;3;5;Média;4;casos;8,333333333333334;binaria
638820566f79763458aecc95;False;null;4;31;4;casos;1;binaria
638820566f79763458aecc96;False;null;4;32;4;casos;0;binaria
638820566f79763458aecc97;False;null;4;33;4;casos;1;binaria
638820566f79763458aecc98;False;null;4;34;4;casos;0;binaria
638820566f79763458aecc99;False;null;4;35;4;casos;1;binaria
638820566f79763458aecc9a;False;null;4;36;4;casos;1;binaria
638820566f79763458aecc9b;False;3;4;Média;4;casos;6,666666666666666;binaria
638820586f79763458aecca8;False;null;6;31;4;casos;0;binaria
638820586f79763458aecca9;False;null;6;32;4;casos;0;binaria
638820586f79763458aeccaa;False;null;6;33;4;casos;0;binaria
638820586f79763458aeccab;False;null;6;34;4;casos;0;binaria
638820586f79763458aeccac;False;null;6;35;4;casos;0;binaria
638820586f79763458aeccad;False;null;6;36;4;casos;0;binaria
638820586f79763458aeccae;False;3;6;Média;4;casos;0;binaria
638820596f79763458aeccbb;False;null;7;31;4;casos;1;binaria
638820596f79763458aeccbc;False;null;7;32;4;casos;0;binaria
6388205a6f79763458aeccbd;False;null;7;33;4;casos;1;binaria
6388205a6f79763458aeccbe;False;null;7;34;4;casos;0;binaria
6388205a6f79763458aeccbf;False;null;7;35;4;casos;1;binaria
6388205a6f79763458aeccc0;False;null;7;36;4;casos;1;binaria
6388205a6f79763458aeccc1;False;3;7;Média;4;casos;6,666666666666666;binaria
6388205b6f79763458aeccce;False;null;9;31;4;casos;1;binaria
6388205b6f79763458aecccf;False;null;9;32;4;casos;0;binaria
6388205b6f79763458aeccd0;False;null;9;33;4;casos;1;binaria
6388205c6f79763458aeccd1;False;null;9;34;4;casos;0;binaria
6388205c6f79763458aeccd2;False;null;9;35;4;casos;1;binaria
6388205c6f79763458aeccd3;False;null;9;36;4;casos;1;binaria
6388205c6f79763458aeccd4;False;3;9;Média;4;casos;6,666666666666666;binaria
6388205d6f79763458aecce1;False;null;10;31;4;casos;0;binaria
6388205d6f79763458aecce2;False;null;10;32;4;casos;0;binaria
6388205d6f79763458aecce3;False;null;10;33;4;casos;0;binaria
6388205d6f79763458aecce4;False;null;10;34;4;casos;0;binaria
6388205d6f79763458aecce5;False;null;10;35;4;casos;0;binaria
6388205d6f79763458aecce6;False;null;10;36;4;casos;0;binaria
6388205d6f79763458aecce7;False;3;10;Média;4;casos;0;binaria
6388205e6f79763458aeccf4;False;null;11;31;4;casos;0;binaria
6388205e6f79763458aeccf5;False;null;11;32;4;casos;0;binaria
