NCQ;_id;agrupamento;fonte;id_elemento;id_estudante;id_fonte;id_questionario;método
0,26404334188765327;635754856a5cdda87ea7b4c5;True;1;2;3;Quadrante 1;1;casos
0,8399734395750332;635754866a5cdda87ea7b4c6;True;2;4;3;Quadrante 2;1;casos
0,844250363901019;635754876a5cdda87ea7b4c7;True;3;6;3;Quadrante 3;1;casos
0,5872193436960277;635754876a5cdda87ea7b4c8;True;4;8;3;Quadrante 4;1;casos
0,36363636363636365;635754886a5cdda87ea7b4ca;True;1;2;5;Quadrante 1;1;casos
0,7746631899174271;635754896a5cdda87ea7b4cb;True;2;4;5;Quadrante 2;1;casos
0,6317293817293816;635754896a5cdda87ea7b4cc;True;3;6;5;Quadrante 3;1;casos
0,27361527361527355;6357548a6a5cdda87ea7b4cd;True;4;8;5;Quadrante 4;1;casos
0,4721030042918455;6357548a6a5cdda87ea7b4cf;True;1;2;4;Quadrante 1;1;casos
0,5572263993316624;6357548b6a5cdda87ea7b4d0;True;2;4;4;Quadrante 2;1;casos
0,6494960806270996;6357548b6a5cdda87ea7b4d1;True;3;6;4;Quadrante 3;1;casos
0,3894616265750287;6357548c6a5cdda87ea7b4d2;True;4;8;4;Quadrante 4;1;casos
0,4221251819505096;6357548d6a5cdda87ea7b4d4;True;1;2;6;Quadrante 1;1;casos
0,8795411089866156;6357548d6a5cdda87ea7b4d5;True;2;4;6;Quadrante 2;1;casos
0,9166666666666666;6357548e6a5cdda87ea7b4d6;True;3;6;6;Quadrante 3;1;casos
0,43047882136279925;6357548e6a5cdda87ea7b4d7;True;4;8;6;Quadrante 4;1;casos
0,23302293890529185;6357548f6a5cdda87ea7b4d9;True;1;2;7;Quadrante 1;1;casos
0,6515580736543909;635754906a5cdda87ea7b4da;True;2;4;7;Quadrante 2;1;casos
0,8333333333333334;635754906a5cdda87ea7b4db;True;3;6;7;Quadrante 3;1;casos
0,5356017643352237;635754916a5cdda87ea7b4dc;True;4;8;7;Quadrante 4;1;casos
0,38060159607120925;635754926a5cdda87ea7b4de;True;1;2;9;Quadrante 1;1;casos
