NCQ;_id;agrupamento;fonte;id_elemento;id_estudante;id_fonte;id_questionario;método
0,9949332105020728;632defe8ad7cc57cbbedb40f;False;null;31;3;null;4;casos
0,1875;632defe8ad7cc57cbbedb410;False;null;32;3;null;4;casos
0,25;632defe8ad7cc57cbbedb411;False;null;33;3;null;4;casos
0;632defe9ad7cc57cbbedb412;False;null;34;3;null;4;casos
0,25;632defe9ad7cc57cbbedb413;False;null;35;3;null;4;casos
0,25;632defe9ad7cc57cbbedb414;False;null;36;3;null;4;casos
0,998613037447989;632defecad7cc57cbbedb422;False;null;31;5;null;4;casos
0,9812667261373773;632defedad7cc57cbbedb423;False;null;32;5;null;4;casos
0,7860262008733625;632defedad7cc57cbbedb424;False;null;33;5;null;4;casos
0;632defedad7cc57cbbedb425;False;null;34;5;null;4;casos
0,9690444145356663;632defedad7cc57cbbedb426;False;null;35;5;null;4;casos
0,929203539823009;632defeead7cc57cbbedb427;False;null;36;5;null;4;casos
1;632deff1ad7cc57cbbedb435;False;null;31;4;null;4;casos
0,9512827904295186;632deff1ad7cc57cbbedb436;False;null;32;4;null;4;casos
0,8591885441527446;632deff1ad7cc57cbbedb437;False;null;33;4;null;4;casos
0;632deff1ad7cc57cbbedb438;False;null;34;4;null;4;casos
0,9183673469387754;632deff2ad7cc57cbbedb439;False;null;35;4;null;4;casos
0,9655172413793104;632deff2ad7cc57cbbedb43a;False;null;36;4;null;4;casos
0;632deff5ad7cc57cbbedb448;False;null;31;6;null;4;casos
0;632deff5ad7cc57cbbedb449;False;null;32;6;null;4;casos
0;632deff5ad7cc57cbbedb44a;False;null;33;6;null;4;casos
0;632deff5ad7cc57cbbedb44b;False;null;34;6;null;4;casos
0;632deff6ad7cc57cbbedb44c;False;null;35;6;null;4;casos
0;632deff6ad7cc57cbbedb44d;False;null;36;6;null;4;casos
1;632deff9ad7cc57cbbedb45b;False;null;31;7;null;4;casos
0,9443411074545714;632deff9ad7cc57cbbedb45c;False;null;32;7;null;4;casos
0,6779661016949153;632deff9ad7cc57cbbedb45d;False;null;33;7;null;4;casos
0;632deff9ad7cc57cbbedb45e;False;null;34;7;null;4;casos
0,9703504043126684;632deffaad7cc57cbbedb45f;False;null;35;7;null;4;casos
0,9968354430379747;632deffaad7cc57cbbedb460;False;null;36;7;null;4;casos
0,9921910886541112;632deffead7cc57cbbedb46e;False;null;31;9;null;4;casos
0,963363012698876;632deffead7cc57cbbedb46f;False;null;32;9;null;4;casos
0,8823529411764706;632defffad7cc57cbbedb470;False;null;33;9;null;4;casos
0;632defffad7cc57cbbedb471;False;null;34;9;null;4;casos
0,6304728546409807;632defffad7cc57cbbedb472;False;null;35;9;null;4;casos
0,7909604519774012;632defffad7cc57cbbedb473;False;null;36;9;null;4;casos
0;632df002ad7cc57cbbedb481;False;null;31;10;null;4;casos
0;632df002ad7cc57cbbedb482;False;null;32;10;null;4;casos
0;632df003ad7cc57cbbedb483;False;null;33;10;null;4;casos
0;632df003ad7cc57cbbedb484;False;null;34;10;null;4;casos
0;632df003ad7cc57cbbedb485;False;null;35;10;null;4;casos
0;632df003ad7cc57cbbedb486;False;null;36;10;null;4;casos
0;632df006ad7cc57cbbedb494;False;null;31;11;null;4;casos
0;632df006ad7cc57cbbedb495;False;null;32;11;null;4;casos
0;632df007ad7cc57cbbedb496;False;null;33;11;null;4;casos
0;632df007ad7cc57cbbedb497;False;null;34;11;null;4;casos
0;632df007ad7cc57cbbedb498;False;null;35;11;null;4;casos
0;632df007ad7cc57cbbedb499;False;null;36;11;null;4;casos
1;632df00bad7cc57cbbedb4a7;False;null;31;12;null;4;casos
0;632df00bad7cc57cbbedb4a8;False;null;32;12;null;4;casos
0,8977556109725685;632df00bad7cc57cbbedb4a9;False;null;33;12;null;4;casos
0;632df00bad7cc57cbbedb4aa;False;null;34;12;null;4;casos
0,9769335142469471;632df00bad7cc57cbbedb4ab;False;null;35;12;null;4;casos
0,7526881720430108;632df00cad7cc57cbbedb4ac;False;null;36;12;null;4;casos
0;632df00fad7cc57cbbedb4ba;False;null;31;13;null;4;casos
0;632df00fad7cc57cbbedb4bb;False;null;32;13;null;4;casos
0;632df00fad7cc57cbbedb4bc;False;null;33;13;null;4;casos
0;632df00fad7cc57cbbedb4bd;False;null;34;13;null;4;casos
0;632df00fad7cc57cbbedb4be;False;null;35;13;null;4;casos
0;632df010ad7cc57cbbedb4bf;False;null;36;13;null;4;casos
0;632df013ad7cc57cbbedb4cd;False;null;31;14;null;4;casos
0;632df013ad7cc57cbbedb4ce;False;null;32;14;null;4;casos
0;632df013ad7cc57cbbedb4cf;False;null;33;14;null;4;casos
0;632df013ad7cc57cbbedb4d0;False;null;34;14;null;4;casos
0;632df014ad7cc57cbbedb4d1;False;null;35;14;null;4;casos
0;632df014ad7cc57cbbedb4d2;False;null;36;14;null;4;casos
0,9660107334525939;632df017ad7cc57cbbedb4e0;False;null;31;16;null;4;casos
0,9912886752778612;632df017ad7cc57cbbedb4e1;False;null;32;16;null;4;casos
0,4063205417607223;632df017ad7cc57cbbedb4e2;False;null;33;16;null;4;casos
0;632df017ad7cc57cbbedb4e3;False;null;34;16;null;4;casos
0,8748481166464156;632df018ad7cc57cbbedb4e4;False;null;35;16;null;4;casos
0,982839313572543;632df018ad7cc57cbbedb4e5;False;null;36;16;null;4;casos
0,9668755595344672;632df01bad7cc57cbbedb4f3;False;null;31;17;null;4;casos
0,8982035928143713;632df01cad7cc57cbbedb4f4;False;null;32;17;null;4;casos
0,8955223880597015;632df01dad7cc57cbbedb4f5;False;null;33;17;null;4;casos
0;632df01ead7cc57cbbedb4f6;False;null;34;17;null;4;casos
0,8633093525179856;632df01ead7cc57cbbedb4f7;False;null;35;17;null;4;casos
1;632df01ead7cc57cbbedb4f8;False;null;36;17;null;4;casos
0,946538124452235;632df021ad7cc57cbbedb506;False;null;31;18;null;4;casos
0,9183247530262973;632df021ad7cc57cbbedb507;False;null;32;18;null;4;casos
0,44831880448318806;632df021ad7cc57cbbedb508;False;null;33;18;null;4;casos
0;632df021ad7cc57cbbedb509;False;null;34;18;null;4;casos
0,8200455580865604;632df022ad7cc57cbbedb50a;False;null;35;18;null;4;casos
0,9424083769633507;632df022ad7cc57cbbedb50b;False;null;36;18;null;4;casos
1;632df025ad7cc57cbbedb519;False;null;31;19;null;4;casos
0,9890603926270043;632df025ad7cc57cbbedb51a;False;null;32;19;null;4;casos
0,8591885441527446;632df026ad7cc57cbbedb51b;False;null;33;19;null;4;casos
0;632df026ad7cc57cbbedb51c;False;null;34;19;null;4;casos
0;632df026ad7cc57cbbedb51d;False;null;35;19;null;4;casos
0,9677419354838709;632df026ad7cc57cbbedb51e;False;null;36;19;null;4;casos
0,9926470588235294;632df029ad7cc57cbbedb52c;False;null;31;20;null;4;casos
1;632df02aad7cc57cbbedb52d;False;null;32;20;null;4;casos
0,7484407484407485;632df02aad7cc57cbbedb52e;False;null;33;20;null;4;casos
0;632df02aad7cc57cbbedb52f;False;null;34;20;null;4;casos
1;632df02aad7cc57cbbedb530;False;null;35;20;null;4;casos
0,9251101321585904;632df02aad7cc57cbbedb531;False;null;36;20;null;4;casos
0,25;632df02dad7cc57cbbedb53f;False;null;31;21;null;4;casos
0,9527934170636639;632df02ead7cc57cbbedb540;False;null;32;21;null;4;casos
0,8089887640449438;632df02ead7cc57cbbedb541;False;null;33;21;null;4;casos
0;632df02ead7cc57cbbedb542;False;null;34;21;null;4;casos
0,9045226130653267;632df02ead7cc57cbbedb543;False;null;35;21;null;4;casos
0,9640397857689366;632df02fad7cc57cbbedb544;False;null;36;21;null;4;casos
1;632df032ad7cc57cbbedb552;False;null;31;22;null;4;casos
1;632df032ad7cc57cbbedb553;False;null;32;22;null;4;casos
0,9523809523809524;632df032ad7cc57cbbedb554;False;null;33;22;null;4;casos
0;632df032ad7cc57cbbedb555;False;null;34;22;null;4;casos
0,875912408759124;632df033ad7cc57cbbedb556;False;null;35;22;null;4;casos
0,9633027522935779;632df033ad7cc57cbbedb557;False;null;36;22;null;4;casos
0,946538124452235;632df036ad7cc57cbbedb565;False;null;31;23;null;4;casos
0,743466506458396;632df036ad7cc57cbbedb566;False;null;32;23;null;4;casos
0,8017817371937639;632df036ad7cc57cbbedb567;False;null;33;23;null;4;casos
