_id,assertividade,idAluno,idQuestionario
61da72b667cbbb2add144400,0.2222222222222222,373,544
61da72ba67cbbb2add144402,0.26666666666666666,368,544
61da72bd67cbbb2add144404,0.2857142857142857,342,544
61da72c667cbbb2add144409,0.17647058823529413,370,544
61da72ca67cbbb2add14440b,0,364,544
61da72cd67cbbb2add14440d,0.2,376,544
61da72d167cbbb2add14440f,0.13636363636363635,382,544
61da72d467cbbb2add144411,0.5882352941176471,377,544
