NCQ;_id;agrupamento;fonte;id_elemento;id_estudante;id_fonte;id_questionario;método
0,4901960784313726;632000e2dcd9cfe3b8b786de;False;null;9;3;null;2;casos
0,4530386740331491;632000e2dcd9cfe3b8b786df;False;null;10;3;null;2;casos
0,5714285714285714;632000e3dcd9cfe3b8b786e0;False;null;11;3;null;2;casos
0,981958762886598;632000e3dcd9cfe3b8b786e1;False;null;12;3;null;2;casos
0,9596344249809596;632000e3dcd9cfe3b8b786e2;False;null;13;3;null;2;casos
1;632000e4dcd9cfe3b8b786e3;False;null;14;3;null;2;casos
0;632000e4dcd9cfe3b8b786e4;False;null;15;3;null;2;casos
0;632000e4dcd9cfe3b8b786e5;False;null;16;3;null;2;casos
0;632000e4dcd9cfe3b8b786e6;False;null;17;3;null;2;casos
0;632000e4dcd9cfe3b8b786e7;False;null;18;3;null;2;casos
0;632000e4dcd9cfe3b8b786e8;False;null;19;3;null;2;casos
0;632000e4dcd9cfe3b8b786e9;False;null;20;3;null;2;casos
0;632000e4dcd9cfe3b8b786ea;False;null;21;3;null;2;casos
0;632000e4dcd9cfe3b8b786eb;False;null;22;3;null;2;casos
0;632000e5dcd9cfe3b8b786ec;False;null;23;3;null;2;casos
0;632000e5dcd9cfe3b8b786ed;False;null;24;3;null;2;casos
0;632000e5dcd9cfe3b8b786ee;False;null;25;3;null;2;casos
0;632000e5dcd9cfe3b8b786ef;False;null;26;3;null;2;casos
0,23835125448028668;632000e8dcd9cfe3b8b786f8;False;null;9;5;null;2;casos
0,504201680672269;632000e8dcd9cfe3b8b786f9;False;null;10;5;null;2;casos
0,8226221079691517;632000e9dcd9cfe3b8b786fa;False;null;11;5;null;2;casos
0,9838605551969013;632000e9dcd9cfe3b8b786fb;False;null;12;5;null;2;casos
0,9538228614685844;632000e9dcd9cfe3b8b786fc;False;null;13;5;null;2;casos
0,5764563106796117;632000eadcd9cfe3b8b786fd;False;null;14;5;null;2;casos
0,8156779661016949;632000eadcd9cfe3b8b786fe;False;null;15;5;null;2;casos
0,6756756756756757;632000eadcd9cfe3b8b786ff;False;null;16;5;null;2;casos
0,8583690987124464;632000ebdcd9cfe3b8b78700;False;null;17;5;null;2;casos
0,9836065573770493;632000ebdcd9cfe3b8b78701;False;null;18;5;null;2;casos
0,3526035260352604;632000ebdcd9cfe3b8b78702;False;null;19;5;null;2;casos
0,8828337874659401;632000ebdcd9cfe3b8b78703;False;null;20;5;null;2;casos
0,5690333458224054;632000ecdcd9cfe3b8b78704;False;null;21;5;null;2;casos
0,5857142857142857;632000ecdcd9cfe3b8b78705;False;null;22;5;null;2;casos
0,6049046321525886;632000ecdcd9cfe3b8b78706;False;null;23;5;null;2;casos
0,4691115905079427;632000eddcd9cfe3b8b78707;False;null;24;5;null;2;casos
0,7819687212511499;632000eddcd9cfe3b8b78708;False;null;25;5;null;2;casos
0,6586513329848405;632000eddcd9cfe3b8b78709;False;null;26;5;null;2;casos
0,5854241338112306;632000f0dcd9cfe3b8b78712;False;null;9;4;null;2;casos
0,235239852398524;632000f1dcd9cfe3b8b78713;False;null;10;4;null;2;casos
0,893854748603352;632000f1dcd9cfe3b8b78714;False;null;11;4;null;2;casos
0,8420735382760699;632000f1dcd9cfe3b8b78715;False;null;12;4;null;2;casos
0,7633642195295794;632000f2dcd9cfe3b8b78716;False;null;13;4;null;2;casos
0,43478260869565216;632000f2dcd9cfe3b8b78717;False;null;14;4;null;2;casos
0,9166666666666666;632000f2dcd9cfe3b8b78718;False;null;15;4;null;2;casos
0,4776658920733281;632000f3dcd9cfe3b8b78719;False;null;16;4;null;2;casos
0,668172407302842;632000f3dcd9cfe3b8b7871a;False;null;17;4;null;2;casos
0,9583333333333334;632000f3dcd9cfe3b8b7871b;False;null;18;4;null;2;casos
0,9583333333333334;632000f3dcd9cfe3b8b7871c;False;null;19;4;null;2;casos
0,5252525252525252;632000f4dcd9cfe3b8b7871d;False;null;20;4;null;2;casos
0,875;632000f4dcd9cfe3b8b7871e;False;null;21;4;null;2;casos
0,7545141874462596;632000f4dcd9cfe3b8b7871f;False;null;22;4;null;2;casos
0,6793802145411203;632000f5dcd9cfe3b8b78720;False;null;23;4;null;2;casos
0,4009463329597808;632000f5dcd9cfe3b8b78721;False;null;24;4;null;2;casos
0,7416666666666667;632000f5dcd9cfe3b8b78722;False;null;25;4;null;2;casos
0,6903409090909092;632000f6dcd9cfe3b8b78723;False;null;26;4;null;2;casos
0,681265206812652;632000f9dcd9cfe3b8b7872c;False;null;9;6;null;2;casos
0,9583333333333334;632000f9dcd9cfe3b8b7872d;False;null;10;6;null;2;casos
0,943952802359882;632000f9dcd9cfe3b8b7872e;False;null;11;6;null;2;casos
0,9118798955613577;632000fadcd9cfe3b8b7872f;False;null;12;6;null;2;casos
0,8125;632000fadcd9cfe3b8b78730;False;null;13;6;null;2;casos
0,875;632000fadcd9cfe3b8b78731;False;null;14;6;null;2;casos
0,9166666666666666;632000fbdcd9cfe3b8b78732;False;null;15;6;null;2;casos
0,803921568627451;632000fbdcd9cfe3b8b78733;False;null;16;6;null;2;casos
1;632000fbdcd9cfe3b8b78734;False;null;17;6;null;2;casos
0,7832744405182568;632000fcdcd9cfe3b8b78735;False;null;18;6;null;2;casos
0,5905205905205905;632000fcdcd9cfe3b8b78736;False;null;19;6;null;2;casos
0,7176724137931034;632000fcdcd9cfe3b8b78737;False;null;20;6;null;2;casos
0,7179487179487178;632000fddcd9cfe3b8b78738;False;null;21;6;null;2;casos
0,9747292418772563;632000fddcd9cfe3b8b78739;False;null;22;6;null;2;casos
0,4150197628458498;632000fddcd9cfe3b8b7873a;False;null;23;6;null;2;casos
0,6820831713952585;632000fedcd9cfe3b8b7873b;False;null;24;6;null;2;casos
0,2806176783812566;632000fedcd9cfe3b8b7873c;False;null;25;6;null;2;casos
1;632000fedcd9cfe3b8b7873d;False;null;26;6;null;2;casos
0,5532646048109966;63200101dcd9cfe3b8b78746;False;null;9;7;null;2;casos
0,9199999999999999;63200102dcd9cfe3b8b78747;False;null;10;7;null;2;casos
0,6456140350877193;63200102dcd9cfe3b8b78748;False;null;11;7;null;2;casos
1;63200102dcd9cfe3b8b78749;False;null;12;7;null;2;casos
0,9583333333333334;63200103dcd9cfe3b8b7874a;False;null;13;7;null;2;casos
0,875;63200103dcd9cfe3b8b7874b;False;null;14;7;null;2;casos
0,9166666666666666;63200103dcd9cfe3b8b7874c;False;null;15;7;null;2;casos
0,9583333333333334;63200104dcd9cfe3b8b7874d;False;null;16;7;null;2;casos
0,9166666666666666;63200104dcd9cfe3b8b7874e;False;null;17;7;null;2;casos
0,9583333333333334;63200104dcd9cfe3b8b7874f;False;null;18;7;null;2;casos
0,8808808808808809;63200105dcd9cfe3b8b78750;False;null;19;7;null;2;casos
