_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota
639569fa0dedcfcbae15abd1;False;null;22;19;2;casos;9,166666666666666
639569fa0dedcfcbae15abd2;False;null;22;20;2;casos;7,333333333333334
639569fa0dedcfcbae15abd3;False;null;22;21;2;casos;7,944444444444444
639569fa0dedcfcbae15abd4;False;null;22;22;2;casos;5,277777777777778
639569fa0dedcfcbae15abd5;False;null;22;23;2;casos;10
639569fb0dedcfcbae15abd6;False;null;22;24;2;casos;9,166666666666666
639569fb0dedcfcbae15abd7;False;null;22;25;2;casos;8,333333333333334
639569fb0dedcfcbae15abd8;False;null;22;26;2;casos;10
639569fb0dedcfcbae15abd9;False;3;22;Média;2;casos;9,165123456790123
639569fc0dedcfcbae15abe3;False;null;23;9;2;casos;10
639569fc0dedcfcbae15abe4;False;null;23;10;2;casos;9,583333333333334
639569fd0dedcfcbae15abe5;False;null;23;11;2;casos;10
639569fd0dedcfcbae15abe6;False;null;23;12;2;casos;8,333333333333334
639569fd0dedcfcbae15abe7;False;null;23;13;2;casos;9,583333333333334
639569fd0dedcfcbae15abe8;False;null;23;14;2;casos;9,166666666666666
639569fd0dedcfcbae15abe9;False;null;23;15;2;casos;10
639569fd0dedcfcbae15abea;False;null;23;16;2;casos;10
639569fd0dedcfcbae15abeb;False;null;23;17;2;casos;10
639569fd0dedcfcbae15abec;False;null;23;18;2;casos;9,166666666666666
639569fd0dedcfcbae15abed;False;null;23;19;2;casos;10
639569fe0dedcfcbae15abee;False;null;23;20;2;casos;10
639569fe0dedcfcbae15abef;False;null;23;21;2;casos;10
639569fe0dedcfcbae15abf0;False;null;23;22;2;casos;10
639569fe0dedcfcbae15abf1;False;null;23;23;2;casos;9,166666666666666
639569fe0dedcfcbae15abf2;False;null;23;24;2;casos;6,111111111111111
639569fe0dedcfcbae15abf3;False;null;23;25;2;casos;10
639569fe0dedcfcbae15abf4;False;null;23;26;2;casos;7,685185185185185
639569fe0dedcfcbae15abf5;False;3;23;Média;2;casos;9,377572016460906
63956a000dedcfcbae15abff;False;null;24;9;2;casos;10
63956a000dedcfcbae15ac00;False;null;24;10;2;casos;9,583333333333334
63956a000dedcfcbae15ac01;False;null;24;11;2;casos;9,583333333333334
63956a000dedcfcbae15ac02;False;null;24;12;2;casos;10
63956a000dedcfcbae15ac03;False;null;24;13;2;casos;10
63956a000dedcfcbae15ac04;False;null;24;14;2;casos;8,75
63956a000dedcfcbae15ac05;False;null;24;15;2;casos;10
63956a000dedcfcbae15ac06;False;null;24;16;2;casos;10
63956a010dedcfcbae15ac07;False;null;24;17;2;casos;10
63956a010dedcfcbae15ac08;False;null;24;18;2;casos;10
63956a010dedcfcbae15ac09;False;null;24;19;2;casos;10
63956a010dedcfcbae15ac0a;False;null;24;20;2;casos;10
63956a010dedcfcbae15ac0b;False;null;24;21;2;casos;10
63956a010dedcfcbae15ac0c;False;null;24;22;2;casos;10
63956a010dedcfcbae15ac0d;False;null;24;23;2;casos;8,88888888888889
63956a010dedcfcbae15ac0e;False;null;24;24;2;casos;6,666666666666666
63956a010dedcfcbae15ac0f;False;null;24;25;2;casos;7,083333333333334
63956a020dedcfcbae15ac10;False;null;24;26;2;casos;10
63956a020dedcfcbae15ac11;False;3;24;Média;2;casos;9,47530864197531
63956a030dedcfcbae15ac1b;False;null;25;9;2;casos;6,25
63956a030dedcfcbae15ac1c;False;null;25;10;2;casos;8,5
63956a030dedcfcbae15ac1d;False;null;25;11;2;casos;10
63956a030dedcfcbae15ac1e;False;null;25;12;2;casos;7,348484848484849
63956a030dedcfcbae15ac1f;False;null;25;13;2;casos;10
63956a030dedcfcbae15ac20;False;null;25;14;2;casos;9,583333333333334
63956a030dedcfcbae15ac21;False;null;25;15;2;casos;10
63956a040dedcfcbae15ac22;False;null;25;16;2;casos;8,452380952380953
63956a040dedcfcbae15ac23;False;null;25;17;2;casos;8,333333333333334
63956a040dedcfcbae15ac24;False;null;25;18;2;casos;8,75
63956a040dedcfcbae15ac25;False;null;25;19;2;casos;10
63956a040dedcfcbae15ac26;False;null;25;20;2;casos;6,055555555555555
63956a040dedcfcbae15ac27;False;null;25;21;2;casos;8,125
63956a040dedcfcbae15ac28;False;null;25;22;2;casos;9,166666666666666
63956a040dedcfcbae15ac29;False;null;25;23;2;casos;7,142857142857143
63956a050dedcfcbae15ac2a;False;null;25;24;2;casos;7,638888888888889
63956a050dedcfcbae15ac2b;False;null;25;25;2;casos;5
63956a050dedcfcbae15ac2c;False;null;25;26;2;casos;5,902777777777778
63956a050dedcfcbae15ac2d;False;3;25;Média;2;casos;8,124959916626583
