_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota;tipo
631fb94f9374706f60c29006;False;null;3;9;2;casos;10;binaria
631fb94f9374706f60c29007;False;null;3;10;2;casos;0;binaria
631fb94f9374706f60c29008;False;null;3;11;2;casos;10;binaria
631fb94f9374706f60c29009;False;null;3;12;2;casos;10;binaria
631fb94f9374706f60c2900a;False;null;3;13;2;casos;10;binaria
631fb94f9374706f60c2900b;False;null;3;14;2;casos;10;binaria
631fb94f9374706f60c2900c;False;null;3;15;2;casos;0;binaria
631fb94f9374706f60c2900d;False;null;3;16;2;casos;0;binaria
631fb94f9374706f60c2900e;False;null;3;17;2;casos;0;binaria
631fb94f9374706f60c2900f;False;null;3;18;2;casos;0;binaria
631fb94f9374706f60c29010;False;null;3;19;2;casos;0;binaria
631fb9509374706f60c29011;False;null;3;20;2;casos;0;binaria
631fb9509374706f60c29012;False;null;3;21;2;casos;0;binaria
631fb9509374706f60c29013;False;null;3;22;2;casos;0;binaria
631fb9509374706f60c29014;False;null;3;23;2;casos;0;binaria
631fb9509374706f60c29015;False;null;3;24;2;casos;0;binaria
631fb9509374706f60c29016;False;null;3;25;2;casos;0;binaria
631fb9509374706f60c29017;False;null;3;26;2;casos;0;binaria
631fb9509374706f60c29018;False;3;3;Média;2;casos;2,7777777777777777;binaria
631fb9519374706f60c29022;False;null;5;9;2;casos;10;binaria
631fb9519374706f60c29023;False;null;5;10;2;casos;10;binaria
631fb9519374706f60c29024;False;null;5;11;2;casos;10;binaria
631fb9519374706f60c29025;False;null;5;12;2;casos;10;binaria
631fb9519374706f60c29026;False;null;5;13;2;casos;10;binaria
631fb9529374706f60c29027;False;null;5;14;2;casos;0;binaria
631fb9529374706f60c29028;False;null;5;15;2;casos;10;binaria
631fb9529374706f60c29029;False;null;5;16;2;casos;10;binaria
631fb9529374706f60c2902a;False;null;5;17;2;casos;10;binaria
631fb9529374706f60c2902b;False;null;5;18;2;casos;0;binaria
631fb9529374706f60c2902c;False;null;5;19;2;casos;10;binaria
631fb9529374706f60c2902d;False;null;5;20;2;casos;10;binaria
631fb9529374706f60c2902e;False;null;5;21;2;casos;10;binaria
631fb9529374706f60c2902f;False;null;5;22;2;casos;10;binaria
631fb9529374706f60c29030;False;null;5;23;2;casos;0;binaria
631fb9529374706f60c29031;False;null;5;24;2;casos;0;binaria
