_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
631ffaaedcd9cfe3b8b78388;False;0,75;null;7;17;2;casos
631ffaaedcd9cfe3b8b78389;False;0,75;null;7;18;2;casos
631ffaaedcd9cfe3b8b7838a;False;0,75;null;7;19;2;casos
631ffaaedcd9cfe3b8b7838b;False;0,3333333333333333;null;7;20;2;casos
631ffaaedcd9cfe3b8b7838c;False;0,5;null;7;21;2;casos
631ffaaedcd9cfe3b8b7838d;False;0,5;null;7;22;2;casos
631ffaafdcd9cfe3b8b7838e;False;0,75;null;7;23;2;casos
631ffaafdcd9cfe3b8b7838f;False;0,6;null;7;24;2;casos
631ffaafdcd9cfe3b8b78390;False;0,6;null;7;25;2;casos
631ffaafdcd9cfe3b8b78391;False;1;null;7;26;2;casos
631ffaafdcd9cfe3b8b78392;False;0,7055555555555555;3;7;Média;2;casos
631ffab0dcd9cfe3b8b7839c;False;1;null;9;9;2;casos
631ffab0dcd9cfe3b8b7839d;False;0,75;null;9;10;2;casos
631ffab1dcd9cfe3b8b7839e;False;0,75;null;9;11;2;casos
631ffab1dcd9cfe3b8b7839f;False;1;null;9;12;2;casos
631ffab1dcd9cfe3b8b783a0;False;0,6;null;9;13;2;casos
631ffab1dcd9cfe3b8b783a1;False;1;null;9;14;2;casos
631ffab1dcd9cfe3b8b783a2;False;1;null;9;15;2;casos
631ffab1dcd9cfe3b8b783a3;False;1;null;9;16;2;casos
631ffab1dcd9cfe3b8b783a4;False;0,75;null;9;17;2;casos
631ffab1dcd9cfe3b8b783a5;False;1;null;9;18;2;casos
631ffab1dcd9cfe3b8b783a6;False;1;null;9;19;2;casos
631ffab2dcd9cfe3b8b783a7;False;0,5;null;9;20;2;casos
631ffab2dcd9cfe3b8b783a8;False;0,75;null;9;21;2;casos
631ffab2dcd9cfe3b8b783a9;False;0,6;null;9;22;2;casos
631ffab2dcd9cfe3b8b783aa;False;0,75;null;9;23;2;casos
631ffab2dcd9cfe3b8b783ab;False;0,42857142857142855;null;9;24;2;casos
631ffab2dcd9cfe3b8b783ac;False;0,75;null;9;25;2;casos
631ffab2dcd9cfe3b8b783ad;False;0,6;null;9;26;2;casos
631ffab2dcd9cfe3b8b783ae;False;0,7904761904761906;3;9;Média;2;casos
631ffab4dcd9cfe3b8b783b8;False;0,75;null;10;9;2;casos
631ffab4dcd9cfe3b8b783b9;False;0,6666666666666666;null;10;10;2;casos
631ffab4dcd9cfe3b8b783ba;False;0,75;null;10;11;2;casos
631ffab4dcd9cfe3b8b783bb;False;0,6;null;10;12;2;casos
631ffab4dcd9cfe3b8b783bc;False;0,75;null;10;13;2;casos
631ffab4dcd9cfe3b8b783bd;False;0,16666666666666666;null;10;14;2;casos
631ffab4dcd9cfe3b8b783be;False;0;null;10;15;2;casos
631ffab4dcd9cfe3b8b783bf;False;0;null;10;16;2;casos
631ffab4dcd9cfe3b8b783c0;False;0;null;10;17;2;casos
631ffab5dcd9cfe3b8b783c1;False;0;null;10;18;2;casos
631ffab5dcd9cfe3b8b783c2;False;0;null;10;19;2;casos
631ffab5dcd9cfe3b8b783c3;False;0;null;10;20;2;casos
631ffab5dcd9cfe3b8b783c4;False;0;null;10;21;2;casos
631ffab5dcd9cfe3b8b783c5;False;0;null;10;22;2;casos
631ffab5dcd9cfe3b8b783c6;False;0;null;10;23;2;casos
631ffab5dcd9cfe3b8b783c7;False;0;null;10;24;2;casos
631ffab5dcd9cfe3b8b783c8;False;0;null;10;25;2;casos
631ffab5dcd9cfe3b8b783c9;False;0;null;10;26;2;casos
631ffab5dcd9cfe3b8b783ca;False;0,2046296296296296;3;10;Média;2;casos
631ffab6dcd9cfe3b8b783d4;False;0,75;null;11;9;2;casos
631ffab6dcd9cfe3b8b783d5;False;0,6;null;11;10;2;casos
631ffab7dcd9cfe3b8b783d6;False;1;null;11;11;2;casos
631ffab7dcd9cfe3b8b783d7;False;1;null;11;12;2;casos
631ffab7dcd9cfe3b8b783d8;False;0,8;null;11;13;2;casos
631ffab7dcd9cfe3b8b783d9;False;0,5;null;11;14;2;casos
631ffab7dcd9cfe3b8b783da;False;1;null;11;15;2;casos
631ffab7dcd9cfe3b8b783db;False;1;null;11;16;2;casos
631ffab7dcd9cfe3b8b783dc;False;1;null;11;17;2;casos
631ffab7dcd9cfe3b8b783dd;False;0,5;null;11;18;2;casos
631ffab7dcd9cfe3b8b783de;False;0,5;null;11;19;2;casos
631ffab8dcd9cfe3b8b783df;False;0,375;null;11;20;2;casos
631ffab8dcd9cfe3b8b783e0;False;0,75;null;11;21;2;casos
631ffab8dcd9cfe3b8b783e1;False;0;null;11;22;2;casos
631ffab8dcd9cfe3b8b783e2;False;0;null;11;23;2;casos
631ffab8dcd9cfe3b8b783e3;False;0;null;11;24;2;casos
631ffab8dcd9cfe3b8b783e4;False;0;null;11;25;2;casos
631ffab8dcd9cfe3b8b783e5;False;0;null;11;26;2;casos
631ffab8dcd9cfe3b8b783e6;False;0,5430555555555555;3;11;Média;2;casos
631ffab9dcd9cfe3b8b783f0;False;1;null;12;9;2;casos
631ffabadcd9cfe3b8b783f1;False;0,6;null;12;10;2;casos
631ffabadcd9cfe3b8b783f2;False;1;null;12;11;2;casos
631ffabadcd9cfe3b8b783f3;False;1;null;12;12;2;casos
631ffabadcd9cfe3b8b783f4;False;1;null;12;13;2;casos
631ffabadcd9cfe3b8b783f5;False;0,6;null;12;14;2;casos
631ffabadcd9cfe3b8b783f6;False;1;null;12;15;2;casos
631ffabadcd9cfe3b8b783f7;False;0,4;null;12;16;2;casos
631ffabadcd9cfe3b8b783f8;False;1;null;12;17;2;casos
631ffabadcd9cfe3b8b783f9;False;1;null;12;18;2;casos
631ffabbdcd9cfe3b8b783fa;False;0,75;null;12;19;2;casos
631ffabbdcd9cfe3b8b783fb;False;0,6;null;12;20;2;casos
631ffabbdcd9cfe3b8b783fc;False;1;null;12;21;2;casos
631ffabbdcd9cfe3b8b783fd;False;0,5;null;12;22;2;casos
631ffabbdcd9cfe3b8b783fe;False;0,2727272727272727;null;12;23;2;casos
631ffabbdcd9cfe3b8b783ff;False;1;null;12;24;2;casos
631ffabbdcd9cfe3b8b78400;False;0,3333333333333333;null;12;25;2;casos
631ffabbdcd9cfe3b8b78401;False;0,21428571428571427;null;12;26;2;casos
631ffabcdcd9cfe3b8b78402;False;0,7372414622414623;3;12;Média;2;casos
631ffabddcd9cfe3b8b7840c;False;0,75;null;13;9;2;casos
631ffabddcd9cfe3b8b7840d;False;0,75;null;13;10;2;casos
631ffabddcd9cfe3b8b7840e;False;1;null;13;11;2;casos
631ffabddcd9cfe3b8b7840f;False;0,75;null;13;12;2;casos
631ffabddcd9cfe3b8b78410;False;0,75;null;13;13;2;casos
631ffabddcd9cfe3b8b78411;False;0,75;null;13;14;2;casos
631ffabedcd9cfe3b8b78412;False;0,75;null;13;15;2;casos
