_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
6359c5de232a1890050a97a8;False;0,5714285714285714;null;3;9;2;casos
6359c5de232a1890050a97a9;False;0,5;null;3;10;2;casos
6359c5de232a1890050a97aa;False;0,5;null;3;11;2;casos
6359c5de232a1890050a97ab;False;1;null;3;12;2;casos
6359c5de232a1890050a97ac;False;1;null;3;13;2;casos
6359c5de232a1890050a97ad;False;1;null;3;14;2;casos
6359c5df232a1890050a97ae;False;0;null;3;15;2;casos
6359c5df232a1890050a97af;False;0;null;3;16;2;casos
6359c5df232a1890050a97b0;False;0;null;3;17;2;casos
6359c5df232a1890050a97b1;False;0;null;3;18;2;casos
6359c5df232a1890050a97b2;False;0;null;3;19;2;casos
6359c5df232a1890050a97b3;False;0;null;3;20;2;casos
6359c5df232a1890050a97b4;False;0;null;3;21;2;casos
6359c5df232a1890050a97b5;False;0;null;3;22;2;casos
6359c5df232a1890050a97b6;False;0;null;3;23;2;casos
6359c5df232a1890050a97b7;False;0;null;3;24;2;casos
6359c5df232a1890050a97b8;False;0;null;3;25;2;casos
6359c5e0232a1890050a97b9;False;0;null;3;26;2;casos
6359c5e0232a1890050a97ba;False;0,25396825396825395;3;3;Média;2;casos
6359c5e2232a1890050a97c4;False;0,5;null;5;9;2;casos
6359c5e2232a1890050a97c5;False;0,75;null;5;10;2;casos
6359c5e2232a1890050a97c6;False;1;null;5;11;2;casos
6359c5e2232a1890050a97c7;False;1;null;5;12;2;casos
6359c5e2232a1890050a97c8;False;1;null;5;13;2;casos
6359c5e2232a1890050a97c9;False;0,6;null;5;14;2;casos
6359c5e2232a1890050a97ca;False;0,6666666666666666;null;5;15;2;casos
6359c5e3232a1890050a97cb;False;0,75;null;5;16;2;casos
6359c5e3232a1890050a97cc;False;1;null;5;17;2;casos
6359c5e3232a1890050a97cd;False;1;null;5;18;2;casos
6359c5e3232a1890050a97ce;False;0,5714285714285714;null;5;19;2;casos
6359c5e3232a1890050a97cf;False;1;null;5;20;2;casos
6359c5e3232a1890050a97d0;False;0,5;null;5;21;2;casos
