NC;_id;agrupamento;id_elemento;id_estudante;id_questionario;método
0,7917447573281542;63953b230dedcfcbae15a112;False;EV1;7;2;entradas
0,6903149005549881;63953b240dedcfcbae15a113;False;EV2;7;2;entradas
0,7446557269129686;63953b330dedcfcbae15a165;False;ef1;9;2;entradas
0,7754487327453888;63953b330dedcfcbae15a166;False;EV1;9;2;entradas
0,788629044634103;63953b330dedcfcbae15a167;False;EV2;9;2;entradas
0,10478127141526133;63953b3e0dedcfcbae15a1b9;False;ef1;10;2;entradas
0,13418219231196005;63953b3f0dedcfcbae15a1ba;False;EV1;10;2;entradas
0,23801800116087252;63953b3f0dedcfcbae15a1bb;False;EV2;10;2;entradas
0,3624334804223086;63953b4b0dedcfcbae15a20d;False;ef1;11;2;entradas
0,47404728757299813;63953b4b0dedcfcbae15a20e;False;EV1;11;2;entradas
0,5961780231380045;63953b4b0dedcfcbae15a20f;False;EV2;11;2;entradas
0,6984905533540552;63953b5a0dedcfcbae15a261;False;ef1;12;2;entradas
0,6537424046529325;63953b5a0dedcfcbae15a262;False;EV1;12;2;entradas
0,7642362250455309;63953b5a0dedcfcbae15a263;False;EV2;12;2;entradas
0,619385113366963;63953b6a0dedcfcbae15a2b5;False;ef1;13;2;entradas
0,7615602471875179;63953b6a0dedcfcbae15a2b6;False;EV1;13;2;entradas
0,9835983504485993;63953b6a0dedcfcbae15a2b7;False;EV2;13;2;entradas
0,6935918867885982;63953b790dedcfcbae15a309;False;ef1;14;2;entradas
0,5528032090103742;63953b790dedcfcbae15a30a;False;EV1;14;2;entradas
0,8515363538202467;63953b790dedcfcbae15a30b;False;EV2;14;2;entradas
0,547962736967274;63953b8b0dedcfcbae15a35d;False;ef1;16;2;entradas
0,405564657484242;63953b8c0dedcfcbae15a35e;False;EV1;16;2;entradas
0,7954018625952334;63953b8c0dedcfcbae15a35f;False;EV2;16;2;entradas
0,5172388705809424;63953b9d0dedcfcbae15a3b1;False;ef1;17;2;entradas
0,5272992145693093;63953b9d0dedcfcbae15a3b2;False;EV1;17;2;entradas
0,8522964640633487;63953b9d0dedcfcbae15a3b3;False;EV2;17;2;entradas
0,6575322509524295;63953bad0dedcfcbae15a405;False;ef1;18;2;entradas
0,5827597395316556;63953bad0dedcfcbae15a406;False;EV1;18;2;entradas
0,6459833481712142;63953bae0dedcfcbae15a407;False;EV2;18;2;entradas
0,5703447522081141;63953bc10dedcfcbae15a459;False;ef1;19;2;entradas
0,596001250841377;63953bc20dedcfcbae15a45a;False;EV1;19;2;entradas
0,7618446114103629;63953bc20dedcfcbae15a45b;False;EV2;19;2;entradas
0,7052648008876959;63953bd10dedcfcbae15a4ad;False;ef1;20;2;entradas
0,7101631495216115;63953bd10dedcfcbae15a4ae;False;EV1;20;2;entradas
0,7780655603460295;63953bd10dedcfcbae15a4af;False;EV2;20;2;entradas
0,37762853241931865;63953bde0dedcfcbae15a501;False;ef1;21;2;entradas
0,27107155564515806;63953bde0dedcfcbae15a502;False;EV1;21;2;entradas
0,4073517418413172;63953bde0dedcfcbae15a503;False;EV2;21;2;entradas
0,7156662468723839;63953bec0dedcfcbae15a555;False;ef1;22;2;entradas
0,7646292911655053;63953bed0dedcfcbae15a556;False;EV1;22;2;entradas
0,8422290660856893;63953bed0dedcfcbae15a557;False;EV2;22;2;entradas
0,6030029038337612;63953bfb0dedcfcbae15a5a9;False;ef1;23;2;entradas
0,779956357540963;63953bfb0dedcfcbae15a5aa;False;EV1;23;2;entradas
0,7655787331595643;63953bfb0dedcfcbae15a5ab;False;EV2;23;2;entradas
0,6475180562448389;63953c090dedcfcbae15a5fd;False;ef1;24;2;entradas
0,5118011904788484;63953c090dedcfcbae15a5fe;False;EV1;24;2;entradas
0,8276072291632256;63953c0a0dedcfcbae15a5ff;False;EV2;24;2;entradas
0,42208837411930883;63953c150dedcfcbae15a651;False;ef1;25;2;entradas
0,6731203386033323;63953c150dedcfcbae15a652;False;EV1;25;2;entradas
0,8423355966558997;63953c150dedcfcbae15a653;False;EV2;25;2;entradas
