NC;_id;agrupamento;id_elemento;id_estudante;id_questionario;método
0,23771732450543695;635755236a5cdda87ea7b54a;False;null;3;2;casos
0,67394777192339;6357552b6a5cdda87ea7b566;False;null;5;2;casos
0,6705451137317118;635755336a5cdda87ea7b582;False;null;4;2;casos
0,7669704296623732;6357553a6a5cdda87ea7b59e;False;null;6;2;casos
0,8239696554898014;635755426a5cdda87ea7b5ba;False;null;7;2;casos
0,8619067247636775;6357554a6a5cdda87ea7b5d6;False;null;9;2;casos
0,15583962162572632;6357554f6a5cdda87ea7b5f2;False;null;10;2;casos
0,42871429389094634;635755556a5cdda87ea7b60e;False;null;11;2;casos
0,8176953042225088;6357555c6a5cdda87ea7b62a;False;null;12;2;casos
0,8274892009199748;635755646a5cdda87ea7b646;False;null;13;2;casos
0,6214123595982326;6357556c6a5cdda87ea7b662;False;null;14;2;casos
0,6283896856120725;635755746a5cdda87ea7b67e;False;null;16;2;casos
0,6834383652158763;6357557e6a5cdda87ea7b69a;False;null;17;2;casos
0,6752626726716332;635755856a5cdda87ea7b6b6;False;null;18;2;casos
0,6548931157589934;6357558d6a5cdda87ea7b6d2;False;null;19;2;casos
0,7805001052729506;635755956a5cdda87ea7b6ee;False;null;20;2;casos
0,3901730522719436;6357559c6a5cdda87ea7b70a;False;null;21;2;casos
0,8401285171948776;635755a46a5cdda87ea7b726;False;null;22;2;casos
0,7756217402246771;635755ac6a5cdda87ea7b742;False;null;23;2;casos
0,7117680748608758;635755b36a5cdda87ea7b75e;False;null;24;2;casos
0,6766980148355742;635755b96a5cdda87ea7b77a;False;null;25;2;casos
0,2031801906061267;63575af36a5cdda87ea7b909;False;ef1;3;2;entradas
0,23137527994411233;63575af36a5cdda87ea7b90a;False;EV1;3;2;entradas
0,2717150604179025;63575af36a5cdda87ea7b90b;False;EV2;3;2;entradas
0,4703607439113328;63575afe6a5cdda87ea7b95d;False;ef1;5;2;entradas
0,5719426790156901;63575afe6a5cdda87ea7b95e;False;EV1;5;2;entradas
0,8468873931086067;63575afe6a5cdda87ea7b95f;False;EV2;5;2;entradas
0,49803693214364;63575b086a5cdda87ea7b9b1;False;ef1;4;2;entradas
0,7459720409560207;63575b096a5cdda87ea7b9b2;False;EV1;4;2;entradas
0,6356361273643918;63575b096a5cdda87ea7b9b3;False;EV2;4;2;entradas
0,5747303336431658;63575b136a5cdda87ea7ba05;False;ef1;6;2;entradas
0,7081581261808775;63575b136a5cdda87ea7ba06;False;EV1;6;2;entradas
0,7861370756341686;63575b136a5cdda87ea7ba07;False;EV2;6;2;entradas
0,6154891930455301;63575b1e6a5cdda87ea7ba59;False;ef1;7;2;entradas
0,7917447573281542;63575b1e6a5cdda87ea7ba5a;False;EV1;7;2;entradas
0,6903149005549881;63575b1e6a5cdda87ea7ba5b;False;EV2;7;2;entradas
0,7446557269129686;63575b286a5cdda87ea7baad;False;ef1;9;2;entradas
0,7754487327453888;63575b286a5cdda87ea7baae;False;EV1;9;2;entradas
0,788629044634103;63575b296a5cdda87ea7baaf;False;EV2;9;2;entradas
0,10478127141526133;63575b316a5cdda87ea7bb01;False;ef1;10;2;entradas
0,13418219231196005;63575b316a5cdda87ea7bb02;False;EV1;10;2;entradas
0,23801800116087252;63575b316a5cdda87ea7bb03;False;EV2;10;2;entradas
0,3624334804223086;63575b396a5cdda87ea7bb55;False;ef1;11;2;entradas
0,47404728757299813;63575b3a6a5cdda87ea7bb56;False;EV1;11;2;entradas
0,5961780231380045;63575b3a6a5cdda87ea7bb57;False;EV2;11;2;entradas
0,6984905533540552;63575b446a5cdda87ea7bba9;False;ef1;12;2;entradas
0,6537424046529325;63575b446a5cdda87ea7bbaa;False;EV1;12;2;entradas
0,7642362250455309;63575b456a5cdda87ea7bbab;False;EV2;12;2;entradas
0,619385113366963;63575b4f6a5cdda87ea7bbfd;False;ef1;13;2;entradas
0,7615602471875179;63575b4f6a5cdda87ea7bbfe;False;EV1;13;2;entradas
0,9835983504485993;63575b4f6a5cdda87ea7bbff;False;EV2;13;2;entradas
0,6935918867885982;63575b5c6a5cdda87ea7bc51;False;ef1;14;2;entradas
0,5528032090103742;63575b5c6a5cdda87ea7bc52;False;EV1;14;2;entradas
0,36727923771288257;63575b5c6a5cdda87ea7bc53;False;EV2;14;2;entradas
0,547962736967274;63575b676a5cdda87ea7bca5;False;ef1;16;2;entradas
0,405564657484242;63575b676a5cdda87ea7bca6;False;EV1;16;2;entradas
0,7954018625952334;63575b676a5cdda87ea7bca7;False;EV2;16;2;entradas
0,5172388705809424;63575b726a5cdda87ea7bcf9;False;ef1;17;2;entradas
0,5272992145693093;63575b726a5cdda87ea7bcfa;False;EV1;17;2;entradas
0,8522964640633487;63575b726a5cdda87ea7bcfb;False;EV2;17;2;entradas
0,6575322509524295;63575b7c6a5cdda87ea7bd4d;False;ef1;18;2;entradas
0,5827597395316556;63575b7c6a5cdda87ea7bd4e;False;EV1;18;2;entradas
0,6459833481712142;63575b7c6a5cdda87ea7bd4f;False;EV2;18;2;entradas
0,5703447522081141;63575b876a5cdda87ea7bda1;False;ef1;19;2;entradas
0,596001250841377;63575b876a5cdda87ea7bda2;False;EV1;19;2;entradas
0,7618446114103629;63575b876a5cdda87ea7bda3;False;EV2;19;2;entradas
0,7052648008876959;63575b926a5cdda87ea7bdf5;False;ef1;20;2;entradas
0,7101631495216115;63575b926a5cdda87ea7bdf6;False;EV1;20;2;entradas
0,7780655603460295;63575b926a5cdda87ea7bdf7;False;EV2;20;2;entradas
0,37762853241931865;63575b9b6a5cdda87ea7be49;False;ef1;21;2;entradas
0,27107155564515806;63575b9b6a5cdda87ea7be4a;False;EV1;21;2;entradas
0,4073517418413172;63575b9b6a5cdda87ea7be4b;False;EV2;21;2;entradas
0,7156662468723839;63575ba66a5cdda87ea7be9d;False;ef1;22;2;entradas
0,7646292911655053;63575ba66a5cdda87ea7be9e;False;EV1;22;2;entradas
0,8422290660856893;63575ba66a5cdda87ea7be9f;False;EV2;22;2;entradas
0,6030029038337612;63575bb06a5cdda87ea7bef1;False;ef1;23;2;entradas
0,779956357540963;63575bb06a5cdda87ea7bef2;False;EV1;23;2;entradas
0,7655787331595643;63575bb16a5cdda87ea7bef3;False;EV2;23;2;entradas
0,6475180562448389;63575bbb6a5cdda87ea7bf45;False;ef1;24;2;entradas
0,5118011904788484;63575bbb6a5cdda87ea7bf46;False;EV1;24;2;entradas
0,8276072291632256;63575bbb6a5cdda87ea7bf47;False;EV2;24;2;entradas
0,42208837411930883;63575bc46a5cdda87ea7bf99;False;ef1;25;2;entradas
0,6731203386033323;63575bc46a5cdda87ea7bf9a;False;EV1;25;2;entradas
0,8423355966558997;63575bc56a5cdda87ea7bf9b;False;EV2;25;2;entradas
