_id;alternativa;bimestre;event;fonte;id_elemento;id_estudante;id_questao;id_questionario;id_sessao;id_simulado;materia;nivel;page;semestre;subtopico;time;tipo_sessao;turma;versao_simulado
61b3c2675972a4068ab919a7;;202104;click;virtual;evaluate-Observar seno - regra 1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170597076;1;1;1
61b3c2685972a4068ab919a9;4;202104;click;virtual;EV1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170597699;1;1;1
61b3c2695972a4068ab919ac;2;202104;click;virtual;EV4;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170598816;1;1;1
61b3c2695972a4068ab919ad;;202104;click;virtual;evaluate-Observar seno - regra 1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170599401;1;1;1
61b3c26a5972a4068ab919af;430;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170637963;1;1;1
61b3c26c5972a4068ab919b2;;202104;click;virtual;evaluate-Observar seno - regra 1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170600793;1;1;1
61b3c26c5972a4068ab919b3;2;202104;click;virtual;EV3;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170600199;1;1;1
61b3c26e5972a4068ab919b5;420;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170641559;1;1;1
61b3c26f5972a4068ab919b7;4;202104;click;virtual;EV5;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170601465;1;1;1
61b3c26f5972a4068ab919b9;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170643608;1;1;1
61b3c26f5972a4068ab919bc;2;202104;click;virtual;EV4;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170601951;1;1;1
