_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota;tipo
63923302101839dc61a40acd;false;null;3;27;3;casos;0;estudo
63923302101839dc61a40ace;false;null;3;28;3;casos;0;estudo
63923303101839dc61a40acf;false;null;3;29;3;casos;0;estudo
63923303101839dc61a40ad0;false;null;3;30;3;casos;0;estudo
63923303101839dc61a40ad1;false;null;3;37;3;casos;0;estudo
63923303101839dc61a40ad2;false;null;3;42;3;casos;0;estudo
63923303101839dc61a40ad3;false;3;3;Média;3;casos;1,2037037037037033;estudo
63923306101839dc61a40ae0;false;null;5;27;3;casos;0;estudo
63923306101839dc61a40ae1;false;null;5;28;3;casos;3,8157894736842106;estudo
63923306101839dc61a40ae2;false;null;5;29;3;casos;0;estudo
63923306101839dc61a40ae3;false;null;5;30;3;casos;0;estudo
63923307101839dc61a40ae4;false;null;5;37;3;casos;0;estudo
63923307101839dc61a40ae5;false;null;5;42;3;casos;0;estudo
63923307101839dc61a40ae6;false;3;5;Média;3;casos;1,0087719298245612;estudo
6392330a101839dc61a40af3;false;null;4;27;3;casos;0;estudo
6392330a101839dc61a40af4;false;null;4;28;3;casos;0;estudo
6392330a101839dc61a40af5;false;null;4;29;3;casos;0;estudo
6392330a101839dc61a40af6;false;null;4;30;3;casos;0;estudo
6392330a101839dc61a40af7;false;null;4;37;3;casos;0;estudo
6392330b101839dc61a40af8;false;null;4;42;3;casos;0;estudo
6392330b101839dc61a40af9;false;3;4;Média;3;casos;0;estudo
6392330d101839dc61a40b06;false;null;6;27;3;casos;0;estudo
6392330d101839dc61a40b07;false;null;6;28;3;casos;4,318181818181818;estudo
6392330e101839dc61a40b08;false;null;6;29;3;casos;0;estudo
6392330e101839dc61a40b09;false;null;6;30;3;casos;0;estudo
6392330e101839dc61a40b0a;false;null;6;37;3;casos;0;estudo
6392330e101839dc61a40b0b;false;null;6;42;3;casos;0;estudo
6392330e101839dc61a40b0c;false;3;6;Média;3;casos;0,7281395302228634;estudo
63923311101839dc61a40b19;false;null;7;27;3;casos;0;estudo
63923311101839dc61a40b1a;false;null;7;28;3;casos;6,25;estudo
63923312101839dc61a40b1b;false;null;7;29;3;casos;0;estudo
63923312101839dc61a40b1c;false;null;7;30;3;casos;0;estudo
63923312101839dc61a40b1d;false;null;7;37;3;casos;0;estudo
63923312101839dc61a40b1e;false;null;7;42;3;casos;0;estudo
63923312101839dc61a40b1f;false;3;7;Média;3;casos;0,7831790123456785;estudo
63923315101839dc61a40b2c;false;null;9;27;3;casos;0;estudo
63923315101839dc61a40b2d;false;null;9;28;3;casos;0;estudo
63923315101839dc61a40b2e;false;null;9;29;3;casos;0;estudo
63923316101839dc61a40b2f;false;null;9;30;3;casos;0;estudo
63923316101839dc61a40b30;false;null;9;37;3;casos;0;estudo
63923316101839dc61a40b31;false;null;9;42;3;casos;0;estudo
63923316101839dc61a40b32;false;3;9;Média;3;casos;0;estudo
63923319101839dc61a40b3f;false;null;10;27;3;casos;0;estudo
63923319101839dc61a40b40;false;null;10;28;3;casos;0;estudo
63923319101839dc61a40b41;false;null;10;29;3;casos;0;estudo
63923319101839dc61a40b42;false;null;10;30;3;casos;0;estudo
63923319101839dc61a40b43;false;null;10;37;3;casos;0;estudo
6392331a101839dc61a40b44;false;null;10;42;3;casos;0;estudo
6392331a101839dc61a40b45;false;3;10;Média;3;casos;0;estudo
6392331c101839dc61a40b52;false;null;11;27;3;casos;0;estudo
6392331d101839dc61a40b53;false;null;11;28;3;casos;0;estudo
6392331d101839dc61a40b54;false;null;11;29;3;casos;0;estudo
6392331d101839dc61a40b55;false;null;11;30;3;casos;0;estudo
6392331d101839dc61a40b56;false;null;11;37;3;casos;0;estudo
6392331d101839dc61a40b57;false;null;11;42;3;casos;0;estudo
6392331d101839dc61a40b58;false;3;11;Média;3;casos;1,388888888888889;estudo
63923322101839dc61a40b65;false;null;12;27;3;casos;0;estudo
63923322101839dc61a40b66;false;null;12;28;3;casos;0;estudo
63923323101839dc61a40b67;false;null;12;29;3;casos;0;estudo
63923323101839dc61a40b68;false;null;12;30;3;casos;0;estudo
63923323101839dc61a40b69;false;null;12;37;3;casos;0;estudo
63923323101839dc61a40b6a;false;null;12;42;3;casos;0;estudo
63923323101839dc61a40b6b;false;3;12;Média;3;casos;0;estudo
63923326101839dc61a40b78;false;null;13;27;3;casos;0;estudo
63923326101839dc61a40b79;false;null;13;28;3;casos;2,638888888888889;estudo
63923326101839dc61a40b7a;false;null;13;29;3;casos;0;estudo
63923326101839dc61a40b7b;false;null;13;30;3;casos;0;estudo
63923327101839dc61a40b7c;false;null;13;37;3;casos;0;estudo
63923327101839dc61a40b7d;false;null;13;42;3;casos;0;estudo
63923327101839dc61a40b7e;false;3;13;Média;3;casos;1,9243827160493832;estudo
6392332a101839dc61a40b8b;false;null;14;27;3;casos;0;estudo
6392332a101839dc61a40b8c;false;null;14;28;3;casos;0;estudo
6392332a101839dc61a40b8d;false;null;14;29;3;casos;0;estudo
6392332a101839dc61a40b8e;false;null;14;30;3;casos;0;estudo
6392332b101839dc61a40b8f;false;null;14;37;3;casos;0;estudo
6392332b101839dc61a40b90;false;null;14;42;3;casos;0;estudo
6392332b101839dc61a40b91;false;3;14;Média;3;casos;0,9953703703703698;estudo
6392332e101839dc61a40b9e;false;null;16;27;3;casos;0;estudo
6392332e101839dc61a40b9f;false;null;16;28;3;casos;0;estudo
6392332e101839dc61a40ba0;false;null;16;29;3;casos;0;estudo
6392332e101839dc61a40ba1;false;null;16;30;3;casos;0;estudo
6392332e101839dc61a40ba2;false;null;16;37;3;casos;0;estudo
6392332f101839dc61a40ba3;false;null;16;42;3;casos;1,6666666666666665;estudo
6392332f101839dc61a40ba4;false;3;16;Média;3;casos;0,9431216931216928;estudo
63923331101839dc61a40bb1;false;null;17;27;3;casos;0;estudo
63923332101839dc61a40bb2;false;null;17;28;3;casos;0;estudo
63923332101839dc61a40bb3;false;null;17;29;3;casos;0;estudo
63923332101839dc61a40bb4;false;null;17;30;3;casos;0;estudo
63923332101839dc61a40bb5;false;null;17;37;3;casos;0;estudo
63923332101839dc61a40bb6;false;null;17;42;3;casos;0;estudo
63923333101839dc61a40bb7;false;3;17;Média;3;casos;0;estudo
63923335101839dc61a40bc4;false;null;18;27;3;casos;0;estudo
63923335101839dc61a40bc5;false;null;18;28;3;casos;0;estudo
63923336101839dc61a40bc6;false;null;18;29;3;casos;0;estudo
63923336101839dc61a40bc7;false;null;18;30;3;casos;5;estudo
63923336101839dc61a40bc8;false;null;18;37;3;casos;0;estudo
63923336101839dc61a40bc9;false;null;18;42;3;casos;0;estudo
63923336101839dc61a40bca;false;3;18;Média;3;casos;1,3599537037037033;estudo
6392333a101839dc61a40bd7;false;null;19;27;3;casos;0;estudo
