_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
639403d60dedcfcbae158acc;False;1;null;3;27;3;casos
639403d60dedcfcbae158acd;False;0,3333333333333333;null;3;28;3;casos
639403d60dedcfcbae158ace;False;0,5;null;3;29;3;casos
639403d60dedcfcbae158acf;False;1;null;3;30;3;casos
639403d60dedcfcbae158ad0;False;1;null;3;37;3;casos
639403d60dedcfcbae158ad1;False;0;null;3;42;3;casos
639403d60dedcfcbae158ad2;False;0,6388888888888888;3;3;Média;3;casos
639403d90dedcfcbae158adf;False;0,5;null;5;27;3;casos
639403d90dedcfcbae158ae0;False;0;null;5;28;3;casos
639403d90dedcfcbae158ae1;False;0,16666666666666666;null;5;29;3;casos
639403d90dedcfcbae158ae2;False;1;null;5;30;3;casos
639403da0dedcfcbae158ae3;False;0,16666666666666666;null;5;37;3;casos
639403da0dedcfcbae158ae4;False;0,5;null;5;42;3;casos
639403da0dedcfcbae158ae5;False;0,38888888888888884;3;5;Média;3;casos
639403dd0dedcfcbae158af2;False;0,3333333333333333;null;4;27;3;casos
639403dd0dedcfcbae158af3;False;0,5;null;4;28;3;casos
639403dd0dedcfcbae158af4;False;0,16666666666666666;null;4;29;3;casos
639403dd0dedcfcbae158af5;False;0,2;null;4;30;3;casos
639403dd0dedcfcbae158af6;False;0,25;null;4;37;3;casos
639403dd0dedcfcbae158af7;False;0,5;null;4;42;3;casos
639403dd0dedcfcbae158af8;False;0,325;3;4;Média;3;casos
639403e00dedcfcbae158b05;False;0,1111111111111111;null;6;27;3;casos
639403e00dedcfcbae158b06;False;0;null;6;28;3;casos
639403e00dedcfcbae158b07;False;1;null;6;29;3;casos
639403e00dedcfcbae158b08;False;0,1111111111111111;null;6;30;3;casos
639403e00dedcfcbae158b09;False;0,5;null;6;37;3;casos
639403e10dedcfcbae158b0a;False;0,14285714285714285;null;6;42;3;casos
639403e10dedcfcbae158b0b;False;0,31084656084656087;3;6;Média;3;casos
639403e40dedcfcbae158b18;False;0,5;null;7;27;3;casos
639403e40dedcfcbae158b19;False;0;null;7;28;3;casos
639403e40dedcfcbae158b1a;False;0,16666666666666666;null;7;29;3;casos
639403e40dedcfcbae158b1b;False;0,125;null;7;30;3;casos
639403e50dedcfcbae158b1c;False;0,1111111111111111;null;7;37;3;casos
639403e50dedcfcbae158b1d;False;1;null;7;42;3;casos
639403e50dedcfcbae158b1e;False;0,3171296296296296;3;7;Média;3;casos
639403ec0dedcfcbae158b2b;False;1;null;9;27;3;casos
639403ec0dedcfcbae158b2c;False;0,25;null;9;28;3;casos
639403ec0dedcfcbae158b2d;False;1;null;9;29;3;casos
639403ec0dedcfcbae158b2e;False;0,16666666666666666;null;9;30;3;casos
639403ed0dedcfcbae158b2f;False;1;null;9;37;3;casos
639403ed0dedcfcbae158b30;False;0,5;null;9;42;3;casos
639403ed0dedcfcbae158b31;False;0,6527777777777778;3;9;Média;3;casos
639403f00dedcfcbae158b3e;False;0;null;10;27;3;casos
639403f00dedcfcbae158b3f;False;0;null;10;28;3;casos
639403f10dedcfcbae158b40;False;0;null;10;29;3;casos
639403f10dedcfcbae158b41;False;0;null;10;30;3;casos
639403f10dedcfcbae158b42;False;0;null;10;37;3;casos
639403f10dedcfcbae158b43;False;0;null;10;42;3;casos
639403f10dedcfcbae158b44;False;0;3;10;Média;3;casos
639403f40dedcfcbae158b51;False;1;null;11;27;3;casos
639403f40dedcfcbae158b52;False;0;null;11;28;3;casos
639403f50dedcfcbae158b53;False;0;null;11;29;3;casos
639403f50dedcfcbae158b54;False;0;null;11;30;3;casos
639403f50dedcfcbae158b55;False;0;null;11;37;3;casos
639403f50dedcfcbae158b56;False;0;null;11;42;3;casos
639403f50dedcfcbae158b57;False;0,16666666666666666;3;11;Média;3;casos
639403f80dedcfcbae158b64;False;1;null;12;27;3;casos
639403f80dedcfcbae158b65;False;0,05263157894736842;null;12;28;3;casos
639403f80dedcfcbae158b66;False;1;null;12;29;3;casos
639403f80dedcfcbae158b67;False;0,5;null;12;30;3;casos
639403f80dedcfcbae158b68;False;1;null;12;37;3;casos
639403f90dedcfcbae158b69;False;0,18181818181818182;null;12;42;3;casos
639403f90dedcfcbae158b6a;False;0,622408293460925;3;12;Média;3;casos
639403fb0dedcfcbae158b77;False;0;null;13;27;3;casos
639403fb0dedcfcbae158b78;False;0;null;13;28;3;casos
639403fc0dedcfcbae158b79;False;1;null;13;29;3;casos
639403fc0dedcfcbae158b7a;False;1;null;13;30;3;casos
639403fc0dedcfcbae158b7b;False;1;null;13;37;3;casos
639403fc0dedcfcbae158b7c;False;0,2;null;13;42;3;casos
639403fc0dedcfcbae158b7d;False;0,5333333333333333;3;13;Média;3;casos
639403fe0dedcfcbae158b8a;False;0,3333333333333333;null;14;27;3;casos
639403fe0dedcfcbae158b8b;False;0;null;14;28;3;casos
639403ff0dedcfcbae158b8c;False;0,5;null;14;29;3;casos
639403ff0dedcfcbae158b8d;False;0,5;null;14;30;3;casos
639403ff0dedcfcbae158b8e;False;1;null;14;37;3;casos
639403ff0dedcfcbae158b8f;False;1;null;14;42;3;casos
639403ff0dedcfcbae158b90;False;0,5555555555555555;3;14;Média;3;casos
639404020dedcfcbae158b9d;False;0,14285714285714285;null;16;27;3;casos
639404020dedcfcbae158b9e;False;0,09090909090909091;null;16;28;3;casos
639404020dedcfcbae158b9f;False;1;null;16;29;3;casos
639404020dedcfcbae158ba0;False;0,5;null;16;30;3;casos
639404020dedcfcbae158ba1;False;0,2;null;16;37;3;casos
639404020dedcfcbae158ba2;False;0;null;16;42;3;casos
639404030dedcfcbae158ba3;False;0,3222943722943723;3;16;Média;3;casos
639404050dedcfcbae158bb0;False;1;null;17;27;3;casos
639404050dedcfcbae158bb1;False;0,25;null;17;28;3;casos
639404050dedcfcbae158bb2;False;0,25;null;17;29;3;casos
639404060dedcfcbae158bb3;False;0,5;null;17;30;3;casos
639404060dedcfcbae158bb4;False;1;null;17;37;3;casos
639404060dedcfcbae158bb5;False;0,16666666666666666;null;17;42;3;casos
639404060dedcfcbae158bb6;False;0,5277777777777778;3;17;Média;3;casos
639404080dedcfcbae158bc3;False;1;null;18;27;3;casos
639404090dedcfcbae158bc4;False;0,25;null;18;28;3;casos
639404090dedcfcbae158bc5;False;1;null;18;29;3;casos
639404090dedcfcbae158bc6;False;0;null;18;30;3;casos
639404090dedcfcbae158bc7;False;1;null;18;37;3;casos
639404090dedcfcbae158bc8;False;0,3333333333333333;null;18;42;3;casos
639404090dedcfcbae158bc9;False;0,5972222222222222;3;18;Média;3;casos
6394040d0dedcfcbae158bd6;False;0,2;null;19;27;3;casos
6394040d0dedcfcbae158bd7;False;0,2;null;19;28;3;casos
6394040d0dedcfcbae158bd8;False;1;null;19;29;3;casos
6394040e0dedcfcbae158bd9;False;0,14285714285714285;null;19;30;3;casos
6394040e0dedcfcbae158bda;False;0,06666666666666667;null;19;37;3;casos
6394040e0dedcfcbae158bdb;False;0,07142857142857142;null;19;42;3;casos
6394040e0dedcfcbae158bdc;False;0,2801587301587301;3;19;Média;3;casos
639404110dedcfcbae158be9;False;0,4;null;20;27;3;casos
639404110dedcfcbae158bea;False;0,05263157894736842;null;20;28;3;casos
639404110dedcfcbae158beb;False;1;null;20;29;3;casos
