_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
632de0d8ad7cc57cbbedb269;False;0,5;null;3;27;3;casos
632de0d8ad7cc57cbbedb26a;False;0,3333333333333333;null;3;28;3;casos
632de0d8ad7cc57cbbedb26b;False;0,2;null;3;29;3;casos
632de0d8ad7cc57cbbedb26c;False;0,5;null;3;30;3;casos
632de0d9ad7cc57cbbedb26d;False;0,16666666666666666;null;3;37;3;casos
632de0d9ad7cc57cbbedb26e;False;1;null;3;42;3;casos
632de0d9ad7cc57cbbedb26f;False;0,45;3;3;Média;3;casos
632de0dbad7cc57cbbedb27c;False;0,16666666666666666;null;5;27;3;casos
632de0dbad7cc57cbbedb27d;False;0,07142857142857142;null;5;28;3;casos
632de0dbad7cc57cbbedb27e;False;0,041666666666666664;null;5;29;3;casos
632de0dbad7cc57cbbedb27f;False;0,2;null;5;30;3;casos
632de0dbad7cc57cbbedb280;False;0,03225806451612903;null;5;37;3;casos
632de0dbad7cc57cbbedb281;False;0,1;null;5;42;3;casos
632de0dbad7cc57cbbedb282;False;0,10200332821300563;3;5;Média;3;casos
632de0ddad7cc57cbbedb28f;False;0,2857142857142857;null;4;27;3;casos
632de0dead7cc57cbbedb290;False;0,6;null;4;28;3;casos
632de0dead7cc57cbbedb291;False;0,1;null;4;29;3;casos
632de0dead7cc57cbbedb292;False;0,125;null;4;30;3;casos
632de0dead7cc57cbbedb293;False;0,16666666666666666;null;4;37;3;casos
632de0dead7cc57cbbedb294;False;0,3333333333333333;null;4;42;3;casos
632de0dead7cc57cbbedb295;False;0,26845238095238094;3;4;Média;3;casos
632de0e0ad7cc57cbbedb2a2;False;0,09090909090909091;null;6;27;3;casos
632de0e0ad7cc57cbbedb2a3;False;0,08108108108108109;null;6;28;3;casos
632de0e0ad7cc57cbbedb2a4;False;0,2;null;6;29;3;casos
632de0e1ad7cc57cbbedb2a5;False;0,043478260869565216;null;6;30;3;casos
632de0e1ad7cc57cbbedb2a6;False;0,1;null;6;37;3;casos
632de0e1ad7cc57cbbedb2a7;False;0,07692307692307693;null;6;42;3;casos
632de0e1ad7cc57cbbedb2a8;False;0,09873191829713568;3;6;Média;3;casos
632de0e2ad7cc57cbbedb2b5;False;0,18181818181818182;null;7;27;3;casos
632de0e3ad7cc57cbbedb2b6;False;0,3333333333333333;null;7;28;3;casos
632de0e3ad7cc57cbbedb2b7;False;0,029411764705882353;null;7;29;3;casos
632de0e3ad7cc57cbbedb2b8;False;0,034482758620689655;null;7;30;3;casos
632de0e3ad7cc57cbbedb2b9;False;0,03571428571428571;null;7;37;3;casos
632de0e3ad7cc57cbbedb2ba;False;0,037037037037037035;null;7;42;3;casos
632de0e3ad7cc57cbbedb2bb;False;0,10863289353823498;3;7;Média;3;casos
632de0e5ad7cc57cbbedb2c8;False;0,25;null;9;27;3;casos
632de0e5ad7cc57cbbedb2c9;False;0,15;null;9;28;3;casos
632de0e6ad7cc57cbbedb2ca;False;0,125;null;9;29;3;casos
632de0e6ad7cc57cbbedb2cb;False;0,09090909090909091;null;9;30;3;casos
632de0e6ad7cc57cbbedb2cc;False;0,25;null;9;37;3;casos
632de0e6ad7cc57cbbedb2cd;False;0,16666666666666666;null;9;42;3;casos
632de0e6ad7cc57cbbedb2ce;False;0,1720959595959596;3;9;Média;3;casos
632de0e8ad7cc57cbbedb2db;False;0;null;10;27;3;casos
632de0e8ad7cc57cbbedb2dc;False;0;null;10;28;3;casos
632de0e8ad7cc57cbbedb2dd;False;0;null;10;29;3;casos
632de0e8ad7cc57cbbedb2de;False;0;null;10;30;3;casos
632de0e8ad7cc57cbbedb2df;False;0;null;10;37;3;casos
632de0e8ad7cc57cbbedb2e0;False;0;null;10;42;3;casos
632de0e8ad7cc57cbbedb2e1;False;0;3;10;Média;3;casos
632de0e9ad7cc57cbbedb2ee;False;0,08695652173913043;null;11;27;3;casos
632de0e9ad7cc57cbbedb2ef;False;0;null;11;28;3;casos
632de0eaad7cc57cbbedb2f0;False;0;null;11;29;3;casos
632de0eaad7cc57cbbedb2f1;False;0;null;11;30;3;casos
632de0eaad7cc57cbbedb2f2;False;0;null;11;37;3;casos
632de0eaad7cc57cbbedb2f3;False;0;null;11;42;3;casos
632de0eaad7cc57cbbedb2f4;False;0,014492753623188406;3;11;Média;3;casos
632de0ebad7cc57cbbedb301;False;0,5;null;12;27;3;casos
632de0ebad7cc57cbbedb302;False;0,05454545454545454;null;12;28;3;casos
632de0ebad7cc57cbbedb303;False;0,16666666666666666;null;12;29;3;casos
632de0ebad7cc57cbbedb304;False;0,125;null;12;30;3;casos
632de0ecad7cc57cbbedb305;False;0,2;null;12;37;3;casos
632de0ecad7cc57cbbedb306;False;0,030303030303030304;null;12;42;3;casos
632de0ecad7cc57cbbedb307;False;0,1794191919191919;3;12;Média;3;casos
632de0eead7cc57cbbedb314;False;0,5;null;13;27;3;casos
632de0eead7cc57cbbedb315;False;0,021897810218978103;null;13;28;3;casos
632de0eead7cc57cbbedb316;False;0,1111111111111111;null;13;29;3;casos
632de0eead7cc57cbbedb317;False;0,1111111111111111;null;13;30;3;casos
632de0eead7cc57cbbedb318;False;0,14285714285714285;null;13;37;3;casos
632de0eead7cc57cbbedb319;False;0,09090909090909091;null;13;42;3;casos
632de0efad7cc57cbbedb31a;False;0,16298104436790567;3;13;Média;3;casos
632de0f0ad7cc57cbbedb327;False;0,2;null;14;27;3;casos
632de0f0ad7cc57cbbedb328;False;0;null;14;28;3;casos
632de0f0ad7cc57cbbedb329;False;0,25;null;14;29;3;casos
632de0f0ad7cc57cbbedb32a;False;0,25;null;14;30;3;casos
632de0f0ad7cc57cbbedb32b;False;0,2;null;14;37;3;casos
632de0f0ad7cc57cbbedb32c;False;0,3333333333333333;null;14;42;3;casos
632de0f0ad7cc57cbbedb32d;False;0,20555555555555552;3;14;Média;3;casos
632de0f2ad7cc57cbbedb33a;False;0,2857142857142857;null;16;27;3;casos
632de0f2ad7cc57cbbedb33b;False;0,12;null;16;28;3;casos
632de0f2ad7cc57cbbedb33c;False;0,25;null;16;29;3;casos
632de0f2ad7cc57cbbedb33d;False;0,16666666666666666;null;16;30;3;casos
632de0f2ad7cc57cbbedb33e;False;0,1111111111111111;null;16;37;3;casos
632de0f2ad7cc57cbbedb33f;False;0,1;null;16;42;3;casos
632de0f2ad7cc57cbbedb340;False;0,17224867724867723;3;16;Média;3;casos
632de0f4ad7cc57cbbedb34d;False;0,125;null;17;27;3;casos
632de0f4ad7cc57cbbedb34e;False;0,125;null;17;28;3;casos
632de0f5ad7cc57cbbedb34f;False;0,05263157894736842;null;17;29;3;casos
632de0f5ad7cc57cbbedb350;False;0,25;null;17;30;3;casos
632de0f5ad7cc57cbbedb351;False;0,5;null;17;37;3;casos
632de0f5ad7cc57cbbedb352;False;0,043478260869565216;null;17;42;3;casos
632de0f5ad7cc57cbbedb353;False;0,18268497330282227;3;17;Média;3;casos
632de0f7ad7cc57cbbedb360;False;0,14285714285714285;null;18;27;3;casos
632de0f7ad7cc57cbbedb361;False;0,13043478260869565;null;18;28;3;casos
632de0f7ad7cc57cbbedb362;False;0,3333333333333333;null;18;29;3;casos
632de0f8ad7cc57cbbedb363;False;0,07142857142857142;null;18;30;3;casos
632de0f8ad7cc57cbbedb364;False;1;null;18;37;3;casos
632de0f8ad7cc57cbbedb365;False;0,2;null;18;42;3;casos
632de0f8ad7cc57cbbedb366;False;0,3130089717046239;3;18;Média;3;casos
632de0faad7cc57cbbedb373;False;0,058823529411764705;null;19;27;3;casos
632de0faad7cc57cbbedb374;False;0,0967741935483871;null;19;28;3;casos
632de0faad7cc57cbbedb375;False;0,5;null;19;29;3;casos
632de0fbad7cc57cbbedb376;False;0,1;null;19;30;3;casos
632de0fbad7cc57cbbedb377;False;0,045454545454545456;null;19;37;3;casos
632de0fbad7cc57cbbedb378;False;0,043478260869565216;null;19;42;3;casos
632de0fbad7cc57cbbedb379;False;0,14075508821404373;3;19;Média;3;casos
632de0fdad7cc57cbbedb386;False;0,2;null;20;27;3;casos
632de0fdad7cc57cbbedb387;False;0,08571428571428572;null;20;28;3;casos
632de0fdad7cc57cbbedb388;False;0,5;null;20;29;3;casos
632de0fdad7cc57cbbedb389;False;0,08333333333333333;null;20;30;3;casos
632de0fead7cc57cbbedb38a;False;0,5;null;20;37;3;casos
632de0fead7cc57cbbedb38b;False;0,1;null;20;42;3;casos
632de0fead7cc57cbbedb38c;False;0,24484126984126986;3;20;Média;3;casos
632de100ad7cc57cbbedb399;False;0,024390243902439025;null;21;27;3;casos
632de100ad7cc57cbbedb39a;False;0,3333333333333333;null;21;28;3;casos
632de100ad7cc57cbbedb39b;False;0,05;null;21;29;3;casos
632de100ad7cc57cbbedb39c;False;0,07692307692307693;null;21;30;3;casos
632de100ad7cc57cbbedb39d;False;0,25;null;21;37;3;casos
632de101ad7cc57cbbedb39e;False;0,14285714285714285;null;21;42;3;casos
632de101ad7cc57cbbedb39f;False;0,14625063283599868;3;21;Média;3;casos
632de103ad7cc57cbbedb3ac;False;0,14285714285714285;null;22;27;3;casos
632de103ad7cc57cbbedb3ad;False;0,25;null;22;28;3;casos
632de103ad7cc57cbbedb3ae;False;0,5;null;22;29;3;casos
632de103ad7cc57cbbedb3af;False;0,1;null;22;30;3;casos
632de103ad7cc57cbbedb3b0;False;0,125;null;22;37;3;casos
632de103ad7cc57cbbedb3b1;False;0,08333333333333333;null;22;42;3;casos
632de103ad7cc57cbbedb3b2;False;0,20019841269841268;3;22;Média;3;casos
632de105ad7cc57cbbedb3bf;False;0,14285714285714285;null;23;27;3;casos
632de106ad7cc57cbbedb3c0;False;0,02158273381294964;null;23;28;3;casos
632de106ad7cc57cbbedb3c1;False;1;null;23;29;3;casos
632de106ad7cc57cbbedb3c2;False;0,25;null;23;30;3;casos
632de106ad7cc57cbbedb3c3;False;0,03333333333333333;null;23;37;3;casos
632de106ad7cc57cbbedb3c4;False;0,25;null;23;42;3;casos
632de106ad7cc57cbbedb3c5;False;0,2829622016672377;3;23;Média;3;casos
632de108ad7cc57cbbedb3d2;False;0,1111111111111111;null;24;27;3;casos
632de108ad7cc57cbbedb3d3;False;0;null;24;28;3;casos
632de109ad7cc57cbbedb3d4;False;0,09090909090909091;null;24;29;3;casos
632de109ad7cc57cbbedb3d5;False;0,03225806451612903;null;24;30;3;casos
632de109ad7cc57cbbedb3d6;False;0,2;null;24;37;3;casos
632de109ad7cc57cbbedb3d7;False;0,1;null;24;42;3;casos
632de109ad7cc57cbbedb3d8;False;0,08904637775605517;3;24;Média;3;casos
632de10bad7cc57cbbedb3e5;False;0,5;null;25;27;3;casos
632de10bad7cc57cbbedb3e6;False;0,01639344262295082;null;25;28;3;casos
632de10bad7cc57cbbedb3e7;False;0,25;null;25;29;3;casos
632de10bad7cc57cbbedb3e8;False;0,08333333333333333;null;25;30;3;casos
632de10bad7cc57cbbedb3e9;False;1;null;25;37;3;casos
632de10bad7cc57cbbedb3ea;False;0,07142857142857142;null;25;42;3;casos
632de10cad7cc57cbbedb3eb;False;0,3201925578974759;3;25;Média;3;casos
