NCQ;_id;agrupamento;fonte;id_elemento;id_estudante;id_fonte;id_questionario;método
0,9294320137693631;632df016ad7cc57cbbedb4dd;False;null;37;16;null;3;casos
0,9585798816568047;632df016ad7cc57cbbedb4de;False;null;42;16;null;3;casos
0,9306333476949592;632df01aad7cc57cbbedb4ec;False;null;27;17;null;3;casos
0,7269789983844911;632df01aad7cc57cbbedb4ed;False;null;28;17;null;3;casos
0,6217616580310881;632df01aad7cc57cbbedb4ee;False;null;29;17;null;3;casos
0,8759124087591241;632df01aad7cc57cbbedb4ef;False;null;30;17;null;3;casos
0,9098567818028643;632df01aad7cc57cbbedb4f0;False;null;37;17;null;3;casos
0,9257142857142858;632df01bad7cc57cbbedb4f1;False;null;42;17;null;3;casos
0,952801058667843;632df020ad7cc57cbbedb4ff;False;null;27;18;null;3;casos
0,9677419354838709;632df020ad7cc57cbbedb500;False;null;28;18;null;3;casos
0,6153846153846154;632df020ad7cc57cbbedb501;False;null;29;18;null;3;casos
0,4743083003952569;632df020ad7cc57cbbedb502;False;null;30;18;null;3;casos
1;632df020ad7cc57cbbedb503;False;null;37;18;null;3;casos
0,9225512528473804;632df021ad7cc57cbbedb504;False;null;42;18;null;3;casos
0,977818017202354;632df024ad7cc57cbbedb512;False;null;27;19;null;3;casos
1;632df024ad7cc57cbbedb513;False;null;28;19;null;3;casos
0,9045226130653267;632df024ad7cc57cbbedb514;False;null;29;19;null;3;casos
0,6091370558375635;632df024ad7cc57cbbedb515;False;null;30;19;null;3;casos
0,734194425560843;632df025ad7cc57cbbedb516;False;null;37;19;null;3;casos
0,8316221765913757;632df025ad7cc57cbbedb517;False;null;42;19;null;3;casos
0,903765690376569;632df028ad7cc57cbbedb525;False;null;27;20;null;3;casos
1;632df028ad7cc57cbbedb526;False;null;28;20;null;3;casos
0,6474820143884893;632df028ad7cc57cbbedb527;False;null;29;20;null;3;casos
0,44280442804428044;632df028ad7cc57cbbedb528;False;null;30;20;null;3;casos
0,8737864077669902;632df029ad7cc57cbbedb529;False;null;37;20;null;3;casos
0,8704997313272435;632df029ad7cc57cbbedb52a;False;null;42;20;null;3;casos
0,9258465495070725;632df02cad7cc57cbbedb538;False;null;27;21;null;3;casos
1;632df02cad7cc57cbbedb539;False;null;28;21;null;3;casos
0,34715525554484095;632df02cad7cc57cbbedb53a;False;null;29;21;null;3;casos
0,39473684210526316;632df02dad7cc57cbbedb53b;False;null;30;21;null;3;casos
0,935064935064935;632df02dad7cc57cbbedb53c;False;null;37;21;null;3;casos
0,9040178571428571;632df02dad7cc57cbbedb53d;False;null;42;21;null;3;casos
0,9515418502202643;632df030ad7cc57cbbedb54b;False;null;27;22;null;3;casos
1;632df030ad7cc57cbbedb54c;False;null;28;22;null;3;casos
0,9254498714652957;632df030ad7cc57cbbedb54d;False;null;29;22;null;3;casos
0,8955223880597015;632df031ad7cc57cbbedb54e;False;null;30;22;null;3;casos
0,9383145091225021;632df031ad7cc57cbbedb54f;False;null;37;22;null;3;casos
0,9035136642498607;632df031ad7cc57cbbedb550;False;null;42;22;null;3;casos
0,8157099697885196;632df034ad7cc57cbbedb55e;False;null;27;23;null;3;casos
0,9274764910472756;632df034ad7cc57cbbedb55f;False;null;28;23;null;3;casos
0,7258064516129034;632df035ad7cc57cbbedb560;False;null;29;23;null;3;casos
0,8;632df035ad7cc57cbbedb561;False;null;30;23;null;3;casos
0,7809110629067245;632df035ad7cc57cbbedb562;False;null;37;23;null;3;casos
0,887185104052574;632df035ad7cc57cbbedb563;False;null;42;23;null;3;casos
0,9769335142469471;632df038ad7cc57cbbedb571;False;null;27;24;null;3;casos
0;632df038ad7cc57cbbedb572;False;null;28;24;null;3;casos
0,47368421052631576;632df039ad7cc57cbbedb573;False;null;29;24;null;3;casos
0,418848167539267;632df039ad7cc57cbbedb574;False;null;30;24;null;3;casos
0,8591885441527447;632df039ad7cc57cbbedb575;False;null;37;24;null;3;casos
0,8747300215982721;632df039ad7cc57cbbedb576;False;null;42;24;null;3;casos
0,963855421686747;632df03dad7cc57cbbedb584;False;null;27;25;null;3;casos
0,9311950336264874;632df03dad7cc57cbbedb585;False;null;28;25;null;3;casos
0,6486486486486487;632df03dad7cc57cbbedb586;False;null;29;25;null;3;casos
0,6685236768802229;632df03dad7cc57cbbedb587;False;null;30;25;null;3;casos
1;632df03dad7cc57cbbedb588;False;null;37;25;null;3;casos
0,9215017064846416;632df03ead7cc57cbbedb589;False;null;42;25;null;3;casos
