_id,agrupamento,fonte,id_estudante,id_fonte,id_questionario,método,nota,tipo
630840901cadee1d899eae8a,False,null,3,38,5,casos,1,binaria
630840901cadee1d899eae8b,False,null,3,39,5,casos,1,binaria
630840901cadee1d899eae8c,False,null,3,40,5,casos,1,binaria
630840901cadee1d899eae8d,False,null,3,41,5,casos,1,binaria
630840901cadee1d899eae8e,False,3,3,Média,5,casos,10,binaria
630840931cadee1d899eae9d,False,null,5,38,5,casos,1,binaria
630840931cadee1d899eae9e,False,null,5,39,5,casos,1,binaria
630840931cadee1d899eae9f,False,null,5,40,5,casos,1,binaria
630840931cadee1d899eaea0,False,null,5,41,5,casos,1,binaria
630840931cadee1d899eaea1,False,3,5,Média,5,casos,10,binaria
630840961cadee1d899eaeb0,False,null,4,38,5,casos,1,binaria
630840961cadee1d899eaeb1,False,null,4,39,5,casos,1,binaria
630840961cadee1d899eaeb2,False,null,4,40,5,casos,1,binaria
630840961cadee1d899eaeb3,False,null,4,41,5,casos,1,binaria
630840961cadee1d899eaeb4,False,3,4,Média,5,casos,10,binaria
630840981cadee1d899eaec3,False,null,6,38,5,casos,0,binaria
630840981cadee1d899eaec4,False,null,6,39,5,casos,0,binaria
630840981cadee1d899eaec5,False,null,6,40,5,casos,0,binaria
630840991cadee1d899eaec6,False,null,6,41,5,casos,0,binaria
630840991cadee1d899eaec7,False,3,6,Média,5,casos,0,binaria
6308409b1cadee1d899eaed6,False,null,7,38,5,casos,1,binaria
6308409b1cadee1d899eaed7,False,null,7,39,5,casos,1,binaria
6308409b1cadee1d899eaed8,False,null,7,40,5,casos,1,binaria
6308409c1cadee1d899eaed9,False,null,7,41,5,casos,1,binaria
6308409c1cadee1d899eaeda,False,3,7,Média,5,casos,10,binaria
6308409e1cadee1d899eaee9,False,null,9,38,5,casos,1,binaria
6308409e1cadee1d899eaeea,False,null,9,39,5,casos,1,binaria
6308409e1cadee1d899eaeeb,False,null,9,40,5,casos,1,binaria
6308409e1cadee1d899eaeec,False,null,9,41,5,casos,1,binaria
6308409e1cadee1d899eaeed,False,3,9,Média,5,casos,10,binaria
630840a01cadee1d899eaefc,False,null,10,38,5,casos,0,binaria
630840a01cadee1d899eaefd,False,null,10,39,5,casos,0,binaria
630840a01cadee1d899eaefe,False,null,10,40,5,casos,0,binaria
630840a01cadee1d899eaeff,False,null,10,41,5,casos,0,binaria
630840a11cadee1d899eaf00,False,3,10,Média,5,casos,0,binaria
630840a21cadee1d899eaf0f,False,null,11,38,5,casos,0,binaria
630840a31cadee1d899eaf10,False,null,11,39,5,casos,0,binaria
630840a31cadee1d899eaf11,False,null,11,40,5,casos,0,binaria
630840a31cadee1d899eaf12,False,null,11,41,5,casos,0,binaria
630840a31cadee1d899eaf13,False,3,11,Média,5,casos,0,binaria
630840a51cadee1d899eaf22,False,null,12,38,5,casos,1,binaria
630840a51cadee1d899eaf23,False,null,12,39,5,casos,1,binaria
630840a51cadee1d899eaf24,False,null,12,40,5,casos,1,binaria
630840a51cadee1d899eaf25,False,null,12,41,5,casos,1,binaria
630840a51cadee1d899eaf26,False,3,12,Média,5,casos,10,binaria
630840a71cadee1d899eaf35,False,null,13,38,5,casos,0,binaria
630840a71cadee1d899eaf36,False,null,13,39,5,casos,0,binaria
630840a71cadee1d899eaf37,False,null,13,40,5,casos,0,binaria
630840a81cadee1d899eaf38,False,null,13,41,5,casos,0,binaria
630840a81cadee1d899eaf39,False,3,13,Média,5,casos,0,binaria
630840aa1cadee1d899eaf48,False,null,14,38,5,casos,0,binaria
630840aa1cadee1d899eaf49,False,null,14,39,5,casos,0,binaria
630840aa1cadee1d899eaf4a,False,null,14,40,5,casos,0,binaria
630840aa1cadee1d899eaf4b,False,null,14,41,5,casos,0,binaria
630840aa1cadee1d899eaf4c,False,3,14,Média,5,casos,0,binaria
630840ac1cadee1d899eaf5b,False,null,16,38,5,casos,1,binaria
630840ac1cadee1d899eaf5c,False,null,16,39,5,casos,1,binaria
630840ad1cadee1d899eaf5d,False,null,16,40,5,casos,1,binaria
630840ad1cadee1d899eaf5e,False,null,16,41,5,casos,1,binaria
630840ad1cadee1d899eaf5f,False,3,16,Média,5,casos,10,binaria
630840af1cadee1d899eaf6e,False,null,17,38,5,casos,1,binaria
630840af1cadee1d899eaf6f,False,null,17,39,5,casos,1,binaria
630840af1cadee1d899eaf70,False,null,17,40,5,casos,1,binaria
630840af1cadee1d899eaf71,False,null,17,41,5,casos,1,binaria
630840af1cadee1d899eaf72,False,3,17,Média,5,casos,10,binaria
630840b21cadee1d899eaf81,False,null,18,38,5,casos,1,binaria
630840b21cadee1d899eaf82,False,null,18,39,5,casos,1,binaria
630840b21cadee1d899eaf83,False,null,18,40,5,casos,1,binaria
630840b21cadee1d899eaf84,False,null,18,41,5,casos,1,binaria
630840b21cadee1d899eaf85,False,3,18,Média,5,casos,10,binaria
630840b51cadee1d899eaf94,False,null,19,38,5,casos,1,binaria
630840b51cadee1d899eaf95,False,null,19,39,5,casos,1,binaria
630840b51cadee1d899eaf96,False,null,19,40,5,casos,1,binaria
630840b51cadee1d899eaf97,False,null,19,41,5,casos,1,binaria
630840b51cadee1d899eaf98,False,3,19,Média,5,casos,10,binaria
630840b71cadee1d899eafa7,False,null,20,38,5,casos,1,binaria
630840b71cadee1d899eafa8,False,null,20,39,5,casos,1,binaria
630840b71cadee1d899eafa9,False,null,20,40,5,casos,1,binaria
630840b71cadee1d899eafaa,False,null,20,41,5,casos,0,binaria
630840b71cadee1d899eafab,False,3,20,Média,5,casos,7.5,binaria
630840b91cadee1d899eafba,False,null,21,38,5,casos,1,binaria
630840ba1cadee1d899eafbb,False,null,21,39,5,casos,0,binaria
630840ba1cadee1d899eafbc,False,null,21,40,5,casos,1,binaria
630840ba1cadee1d899eafbd,False,null,21,41,5,casos,1,binaria
630840ba1cadee1d899eafbe,False,3,21,Média,5,casos,7.5,binaria
630840bc1cadee1d899eafcd,False,null,22,38,5,casos,1,binaria
630840bc1cadee1d899eafce,False,null,22,39,5,casos,1,binaria
630840bc1cadee1d899eafcf,False,null,22,40,5,casos,1,binaria
630840bc1cadee1d899eafd0,False,null,22,41,5,casos,1,binaria
630840bd1cadee1d899eafd1,False,3,22,Média,5,casos,10,binaria
630840bf1cadee1d899eafe0,False,null,23,38,5,casos,1,binaria
630840bf1cadee1d899eafe1,False,null,23,39,5,casos,1,binaria
630840bf1cadee1d899eafe2,False,null,23,40,5,casos,1,binaria
630840bf1cadee1d899eafe3,False,null,23,41,5,casos,1,binaria
630840bf1cadee1d899eafe4,False,3,23,Média,5,casos,10,binaria
630840c11cadee1d899eaff3,False,null,24,38,5,casos,0,binaria
630840c11cadee1d899eaff4,False,null,24,39,5,casos,0,binaria
630840c11cadee1d899eaff5,False,null,24,40,5,casos,0,binaria
630840c11cadee1d899eaff6,False,null,24,41,5,casos,0,binaria
630840c11cadee1d899eaff7,False,3,24,Média,5,casos,0,binaria
630840c41cadee1d899eb006,False,null,25,38,5,casos,0,binaria
630840c41cadee1d899eb007,False,null,25,39,5,casos,0,binaria
630840c41cadee1d899eb008,False,null,25,40,5,casos,0,binaria
630840c41cadee1d899eb009,False,null,25,41,5,casos,0,binaria
630840c41cadee1d899eb00a,False,3,25,Média,5,casos,0,binaria
