_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
638822cc6f79763458aed129;False;0;null;3;38;5;casos
638822cc6f79763458aed12a;False;0;null;3;39;5;casos
638822cc6f79763458aed12b;False;0;null;3;40;5;casos
638822cc6f79763458aed12c;False;0;null;3;41;5;casos
638822cd6f79763458aed12d;False;0;3;3;Média;5;casos
638822cf6f79763458aed13c;False;0;null;5;38;5;casos
638822cf6f79763458aed13d;False;0;null;5;39;5;casos
638822cf6f79763458aed13e;False;1;null;5;40;5;casos
638822cf6f79763458aed13f;False;0;null;5;41;5;casos
638822cf6f79763458aed140;False;0,25;3;5;Média;5;casos
638822d26f79763458aed14f;False;0;null;4;38;5;casos
638822d26f79763458aed150;False;0;null;4;39;5;casos
638822d26f79763458aed151;False;0,14285714285714285;null;4;40;5;casos
638822d26f79763458aed152;False;0,5;null;4;41;5;casos
638822d26f79763458aed153;False;0,1607142857142857;3;4;Média;5;casos
638822d56f79763458aed162;False;0;null;6;38;5;casos
638822d56f79763458aed163;False;0;null;6;39;5;casos
638822d56f79763458aed164;False;0;null;6;40;5;casos
638822d56f79763458aed165;False;0;null;6;41;5;casos
638822d56f79763458aed166;False;0;3;6;Média;5;casos
638822d76f79763458aed175;False;0;null;7;38;5;casos
638822d86f79763458aed176;False;0;null;7;39;5;casos
638822d86f79763458aed177;False;0;null;7;40;5;casos
638822d86f79763458aed178;False;0,4;null;7;41;5;casos
638822d86f79763458aed179;False;0,1;3;7;Média;5;casos
638822da6f79763458aed188;False;0;null;9;38;5;casos
638822da6f79763458aed189;False;0;null;9;39;5;casos
638822db6f79763458aed18a;False;0;null;9;40;5;casos
638822db6f79763458aed18b;False;0;null;9;41;5;casos
638822db6f79763458aed18c;False;0;3;9;Média;5;casos
638822dd6f79763458aed19b;False;0;null;10;38;5;casos
638822dd6f79763458aed19c;False;0;null;10;39;5;casos
638822de6f79763458aed19d;False;0;null;10;40;5;casos
638822de6f79763458aed19e;False;0;null;10;41;5;casos
638822de6f79763458aed19f;False;0;3;10;Média;5;casos
638822e36f79763458aed1ae;False;0;null;11;38;5;casos
638822e36f79763458aed1af;False;0;null;11;39;5;casos
638822e36f79763458aed1b0;False;0;null;11;40;5;casos
638822e36f79763458aed1b1;False;0;null;11;41;5;casos
638822e36f79763458aed1b2;False;0;3;11;Média;5;casos
638822e76f79763458aed1c1;False;0;null;12;38;5;casos
638822e76f79763458aed1c2;False;0;null;12;39;5;casos
638822e76f79763458aed1c3;False;0;null;12;40;5;casos
638822e76f79763458aed1c4;False;1;null;12;41;5;casos
638822e76f79763458aed1c5;False;0,25;3;12;Média;5;casos
638822ea6f79763458aed1d4;False;0;null;13;38;5;casos
638822ea6f79763458aed1d5;False;0;null;13;39;5;casos
638822eb6f79763458aed1d6;False;0;null;13;40;5;casos
638822eb6f79763458aed1d7;False;0;null;13;41;5;casos
638822eb6f79763458aed1d8;False;0;3;13;Média;5;casos
638822ed6f79763458aed1e7;False;0;null;14;38;5;casos
638822ee6f79763458aed1e8;False;0;null;14;39;5;casos
638822ee6f79763458aed1e9;False;0;null;14;40;5;casos
638822ee6f79763458aed1ea;False;0;null;14;41;5;casos
638822ee6f79763458aed1eb;False;0;3;14;Média;5;casos
638822f16f79763458aed1fa;False;0;null;16;38;5;casos
638822f16f79763458aed1fb;False;0;null;16;39;5;casos
638822f16f79763458aed1fc;False;0;null;16;40;5;casos
638822f16f79763458aed1fd;False;1;null;16;41;5;casos
638822f16f79763458aed1fe;False;0,25;3;16;Média;5;casos
638822f46f79763458aed20d;False;0;null;17;38;5;casos
638822f46f79763458aed20e;False;0;null;17;39;5;casos
638822f46f79763458aed20f;False;0;null;17;40;5;casos
638822f46f79763458aed210;False;0;null;17;41;5;casos
638822f46f79763458aed211;False;0;3;17;Média;5;casos
638822f76f79763458aed220;False;0;null;18;38;5;casos
638822f76f79763458aed221;False;0;null;18;39;5;casos
638822f76f79763458aed222;False;0;null;18;40;5;casos
638822f76f79763458aed223;False;0;null;18;41;5;casos
638822f76f79763458aed224;False;0;3;18;Média;5;casos
638822fa6f79763458aed233;False;0;null;19;38;5;casos
638822fb6f79763458aed234;False;0,07142857142857142;null;19;39;5;casos
638822fb6f79763458aed235;False;0,25;null;19;40;5;casos
638822fb6f79763458aed236;False;0;null;19;41;5;casos
638822fb6f79763458aed237;False;0,08035714285714285;3;19;Média;5;casos
638822fd6f79763458aed246;False;0;null;20;38;5;casos
638822fd6f79763458aed247;False;0;null;20;39;5;casos
638822fd6f79763458aed248;False;1;null;20;40;5;casos
638822fe6f79763458aed249;False;0;null;20;41;5;casos
