_id,agrupamento,fonte,id_estudante,id_fonte,id_questionario,método,nota,tipo
630868cc1cadee1d899eb33f,false,null,3,38,5,casos,0,estudo
630868cd1cadee1d899eb340,false,null,3,39,5,casos,0,estudo
630868cd1cadee1d899eb341,false,null,3,40,5,casos,0,estudo
630868cd1cadee1d899eb342,false,null,3,41,5,casos,0,estudo
630868cd1cadee1d899eb343,false,3,3,Média,5,casos,0,estudo
630868d31cadee1d899eb352,false,null,5,38,5,casos,0,estudo
630868d31cadee1d899eb353,false,null,5,39,5,casos,0,estudo
630868d31cadee1d899eb354,false,null,5,40,5,casos,0,estudo
630868d41cadee1d899eb355,false,null,5,41,5,casos,0,estudo
630868d41cadee1d899eb356,false,3,5,Média,5,casos,0,estudo
630868da1cadee1d899eb365,false,null,4,38,5,casos,0,estudo
630868da1cadee1d899eb366,false,null,4,39,5,casos,0,estudo
630868da1cadee1d899eb367,false,null,4,40,5,casos,0,estudo
630868da1cadee1d899eb368,false,null,4,41,5,casos,0,estudo
630868db1cadee1d899eb369,false,3,4,Média,5,casos,0,estudo
630868e01cadee1d899eb378,false,null,6,38,5,casos,0,estudo
630868e01cadee1d899eb379,false,null,6,39,5,casos,0,estudo
630868e01cadee1d899eb37a,false,null,6,40,5,casos,0,estudo
630868e11cadee1d899eb37b,false,null,6,41,5,casos,0,estudo
630868e11cadee1d899eb37c,false,3,6,Média,5,casos,0,estudo
630868e61cadee1d899eb38b,false,null,7,38,5,casos,0,estudo
630868e71cadee1d899eb38c,false,null,7,39,5,casos,0,estudo
630868e71cadee1d899eb38d,false,null,7,40,5,casos,0,estudo
630868e71cadee1d899eb38e,false,null,7,41,5,casos,0,estudo
630868e71cadee1d899eb38f,false,3,7,Média,5,casos,0,estudo
630868ee1cadee1d899eb39e,false,null,9,38,5,casos,0,estudo
630868ee1cadee1d899eb39f,false,null,9,39,5,casos,0,estudo
630868ee1cadee1d899eb3a0,false,null,9,40,5,casos,0,estudo
630868ef1cadee1d899eb3a1,false,null,9,41,5,casos,0,estudo
630868ef1cadee1d899eb3a2,false,3,9,Média,5,casos,0,estudo
630868f41cadee1d899eb3b1,false,null,10,38,5,casos,0,estudo
630868f41cadee1d899eb3b2,false,null,10,39,5,casos,0,estudo
630868f51cadee1d899eb3b3,false,null,10,40,5,casos,0,estudo
630868f51cadee1d899eb3b4,false,null,10,41,5,casos,0,estudo
630868f51cadee1d899eb3b5,false,3,10,Média,5,casos,0,estudo
630868fa1cadee1d899eb3c4,false,null,11,38,5,casos,0,estudo
630868fb1cadee1d899eb3c5,false,null,11,39,5,casos,0,estudo
630868fb1cadee1d899eb3c6,false,null,11,40,5,casos,0,estudo
630868fb1cadee1d899eb3c7,false,null,11,41,5,casos,0,estudo
630868fb1cadee1d899eb3c8,false,3,11,Média,5,casos,0,estudo
630869011cadee1d899eb3d7,false,null,12,38,5,casos,0,estudo
630869011cadee1d899eb3d8,false,null,12,39,5,casos,0,estudo
630869021cadee1d899eb3d9,false,null,12,40,5,casos,0,estudo
630869021cadee1d899eb3da,false,null,12,41,5,casos,0,estudo
630869021cadee1d899eb3db,false,3,12,Média,5,casos,0,estudo
630869071cadee1d899eb3ea,false,null,13,38,5,casos,0,estudo
630869081cadee1d899eb3eb,false,null,13,39,5,casos,0,estudo
630869081cadee1d899eb3ec,false,null,13,40,5,casos,0,estudo
630869081cadee1d899eb3ed,false,null,13,41,5,casos,0,estudo
630869081cadee1d899eb3ee,false,3,13,Média,5,casos,0,estudo
6308690e1cadee1d899eb3fd,false,null,14,38,5,casos,0,estudo
6308690e1cadee1d899eb3fe,false,null,14,39,5,casos,0,estudo
6308690e1cadee1d899eb3ff,false,null,14,40,5,casos,0,estudo
6308690e1cadee1d899eb400,false,null,14,41,5,casos,0,estudo
6308690f1cadee1d899eb401,false,3,14,Média,5,casos,0,estudo
630869141cadee1d899eb410,false,null,16,38,5,casos,0,estudo
630869151cadee1d899eb411,false,null,16,39,5,casos,0,estudo
630869151cadee1d899eb412,false,null,16,40,5,casos,0,estudo
630869151cadee1d899eb413,false,null,16,41,5,casos,0,estudo
630869161cadee1d899eb414,false,3,16,Média,5,casos,0,estudo
6308691b1cadee1d899eb423,false,null,17,38,5,casos,0,estudo
6308691b1cadee1d899eb424,false,null,17,39,5,casos,0,estudo
6308691b1cadee1d899eb425,false,null,17,40,5,casos,0,estudo
6308691c1cadee1d899eb426,false,null,17,41,5,casos,0,estudo
6308691c1cadee1d899eb427,false,3,17,Média,5,casos,0,estudo
630869211cadee1d899eb436,false,null,18,38,5,casos,0,estudo
630869211cadee1d899eb437,false,null,18,39,5,casos,0,estudo
630869221cadee1d899eb438,false,null,18,40,5,casos,0,estudo
630869221cadee1d899eb439,false,null,18,41,5,casos,0,estudo
630869221cadee1d899eb43a,false,3,18,Média,5,casos,0,estudo
630869281cadee1d899eb449,false,null,19,38,5,casos,0,estudo
630869281cadee1d899eb44a,false,null,19,39,5,casos,0,estudo
630869281cadee1d899eb44b,false,null,19,40,5,casos,0,estudo
630869291cadee1d899eb44c,false,null,19,41,5,casos,0,estudo
630869291cadee1d899eb44d,false,3,19,Média,5,casos,0,estudo
6308692e1cadee1d899eb45c,false,null,20,38,5,casos,0,estudo
6308692f1cadee1d899eb45d,false,null,20,39,5,casos,0,estudo
6308692f1cadee1d899eb45e,false,null,20,40,5,casos,0,estudo
6308692f1cadee1d899eb45f,false,null,20,41,5,casos,0.8076923076923077,estudo
6308692f1cadee1d899eb460,false,3,20,Média,5,casos,1.0420515962795374,estudo
630869351cadee1d899eb46f,false,null,21,38,5,casos,0,estudo
630869351cadee1d899eb470,false,null,21,39,5,casos,2.2074074074074077,estudo
630869351cadee1d899eb471,false,null,21,40,5,casos,0,estudo
630869361cadee1d899eb472,false,null,21,41,5,casos,0,estudo
630869361cadee1d899eb473,false,3,21,Média,5,casos,1.247850529100529,estudo
6308693b1cadee1d899eb482,false,null,22,38,5,casos,0,estudo
6308693b1cadee1d899eb483,false,null,22,39,5,casos,0,estudo
6308693c1cadee1d899eb484,false,null,22,40,5,casos,0,estudo
6308693c1cadee1d899eb485,false,null,22,41,5,casos,0,estudo
6308693c1cadee1d899eb486,false,3,22,Média,5,casos,0,estudo
630869411cadee1d899eb495,false,null,23,38,5,casos,0,estudo
630869421cadee1d899eb496,false,null,23,39,5,casos,0,estudo
630869421cadee1d899eb497,false,null,23,40,5,casos,0,estudo
630869421cadee1d899eb498,false,null,23,41,5,casos,0,estudo
630869421cadee1d899eb499,false,3,23,Média,5,casos,0,estudo
630869471cadee1d899eb4a8,false,null,24,38,5,casos,0,estudo
630869481cadee1d899eb4a9,false,null,24,39,5,casos,0,estudo
630869481cadee1d899eb4aa,false,null,24,40,5,casos,0,estudo
630869481cadee1d899eb4ab,false,null,24,41,5,casos,0,estudo
630869481cadee1d899eb4ac,false,3,24,Média,5,casos,0,estudo
6308694e1cadee1d899eb4bb,false,null,25,38,5,casos,0,estudo
6308694e1cadee1d899eb4bc,false,null,25,39,5,casos,0,estudo
6308694f1cadee1d899eb4bd,false,null,25,40,5,casos,0,estudo
6308694f1cadee1d899eb4be,false,null,25,41,5,casos,0,estudo
6308694f1cadee1d899eb4bf,false,3,25,Média,5,casos,0,estudo
