_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
6393ddb40dedcfcbae15893b;False;0;null;3;38;5;casos
6393ddb40dedcfcbae15893c;False;0;null;3;39;5;casos
6393ddb40dedcfcbae15893d;False;0;null;3;40;5;casos
6393ddb40dedcfcbae15893e;False;0;null;3;41;5;casos
6393ddb40dedcfcbae15893f;False;0;3;3;Média;5;casos
6393ddb80dedcfcbae15894e;False;0;null;5;38;5;casos
6393ddb80dedcfcbae15894f;False;0;null;5;39;5;casos
6393ddb80dedcfcbae158950;False;0,5;null;5;40;5;casos
6393ddb80dedcfcbae158951;False;1;null;5;41;5;casos
6393ddb90dedcfcbae158952;False;0,375;3;5;Média;5;casos
6393ddbc0dedcfcbae158961;False;0;null;4;38;5;casos
6393ddbc0dedcfcbae158962;False;0;null;4;39;5;casos
6393ddbc0dedcfcbae158963;False;0,125;null;4;40;5;casos
6393ddbd0dedcfcbae158964;False;0,3333333333333333;null;4;41;5;casos
6393ddbd0dedcfcbae158965;False;0,11458333333333333;3;4;Média;5;casos
6393ddc00dedcfcbae158974;False;0;null;6;38;5;casos
6393ddc00dedcfcbae158975;False;0;null;6;39;5;casos
6393ddc00dedcfcbae158976;False;0;null;6;40;5;casos
6393ddc00dedcfcbae158977;False;0;null;6;41;5;casos
6393ddc00dedcfcbae158978;False;0;3;6;Média;5;casos
6393ddc50dedcfcbae158987;False;0;null;7;38;5;casos
6393ddc50dedcfcbae158988;False;0;null;7;39;5;casos
6393ddc50dedcfcbae158989;False;1;null;7;40;5;casos
6393ddc50dedcfcbae15898a;False;0,3333333333333333;null;7;41;5;casos
6393ddc50dedcfcbae15898b;False;0,3333333333333333;3;7;Média;5;casos
6393ddc90dedcfcbae15899a;False;0;null;9;38;5;casos
6393ddc90dedcfcbae15899b;False;0;null;9;39;5;casos
6393ddc90dedcfcbae15899c;False;1;null;9;40;5;casos
6393ddc90dedcfcbae15899d;False;1;null;9;41;5;casos
6393ddc90dedcfcbae15899e;False;0,5;3;9;Média;5;casos
6393ddcc0dedcfcbae1589ad;False;0;null;10;38;5;casos
6393ddcc0dedcfcbae1589ae;False;0;null;10;39;5;casos
6393ddcc0dedcfcbae1589af;False;0;null;10;40;5;casos
6393ddcc0dedcfcbae1589b0;False;0;null;10;41;5;casos
6393ddcd0dedcfcbae1589b1;False;0;3;10;Média;5;casos
6393ddcf0dedcfcbae1589c0;False;0;null;11;38;5;casos
6393ddcf0dedcfcbae1589c1;False;0;null;11;39;5;casos
6393ddcf0dedcfcbae1589c2;False;0;null;11;40;5;casos
6393ddd00dedcfcbae1589c3;False;0;null;11;41;5;casos
6393ddd00dedcfcbae1589c4;False;0;3;11;Média;5;casos
6393ddd20dedcfcbae1589d3;False;0;null;12;38;5;casos
6393ddd30dedcfcbae1589d4;False;0;null;12;39;5;casos
6393ddd30dedcfcbae1589d5;False;1;null;12;40;5;casos
6393ddd30dedcfcbae1589d6;False;0,5;null;12;41;5;casos
6393ddd30dedcfcbae1589d7;False;0,375;3;12;Média;5;casos
6393ddd50dedcfcbae1589e6;False;0;null;13;38;5;casos
6393ddd60dedcfcbae1589e7;False;0;null;13;39;5;casos
6393ddd60dedcfcbae1589e8;False;0;null;13;40;5;casos
6393ddd60dedcfcbae1589e9;False;0;null;13;41;5;casos
6393ddd60dedcfcbae1589ea;False;0;3;13;Média;5;casos
6393ddd90dedcfcbae1589f9;False;0;null;14;38;5;casos
6393ddd90dedcfcbae1589fa;False;0;null;14;39;5;casos
6393ddd90dedcfcbae1589fb;False;0;null;14;40;5;casos
6393ddd90dedcfcbae1589fc;False;0;null;14;41;5;casos
6393ddd90dedcfcbae1589fd;False;0;3;14;Média;5;casos
6393ddde0dedcfcbae158a0c;False;0;null;16;38;5;casos
6393dddf0dedcfcbae158a0d;False;0;null;16;39;5;casos
6393dddf0dedcfcbae158a0e;False;0;null;16;40;5;casos
6393dddf0dedcfcbae158a0f;False;0,5;null;16;41;5;casos
6393dddf0dedcfcbae158a10;False;0,125;3;16;Média;5;casos
6393dde30dedcfcbae158a1f;False;0;null;17;38;5;casos
6393dde30dedcfcbae158a20;False;0;null;17;39;5;casos
6393dde30dedcfcbae158a21;False;1;null;17;40;5;casos
6393dde30dedcfcbae158a22;False;1;null;17;41;5;casos
6393dde30dedcfcbae158a23;False;0,5;3;17;Média;5;casos
6393dde60dedcfcbae158a32;False;0;null;18;38;5;casos
6393dde60dedcfcbae158a33;False;0;null;18;39;5;casos
6393dde70dedcfcbae158a34;False;1;null;18;40;5;casos
6393dde70dedcfcbae158a35;False;1;null;18;41;5;casos
6393dde70dedcfcbae158a36;False;0,5;3;18;Média;5;casos
6393ddeb0dedcfcbae158a45;False;0;null;19;38;5;casos
6393ddeb0dedcfcbae158a46;False;0,06666666666666667;null;19;39;5;casos
6393ddec0dedcfcbae158a47;False;0,2;null;19;40;5;casos
6393ddec0dedcfcbae158a48;False;1;null;19;41;5;casos
6393ddec0dedcfcbae158a49;False;0,31666666666666665;3;19;Média;5;casos
6393ddef0dedcfcbae158a58;False;0;null;20;38;5;casos
6393ddef0dedcfcbae158a59;False;0;null;20;39;5;casos
6393ddef0dedcfcbae158a5a;False;0,5;null;20;40;5;casos
6393ddef0dedcfcbae158a5b;False;0;null;20;41;5;casos
6393ddef0dedcfcbae158a5c;False;0,125;3;20;Média;5;casos
6393ddf20dedcfcbae158a6b;False;0;null;21;38;5;casos
6393ddf30dedcfcbae158a6c;False;0;null;21;39;5;casos
6393ddf30dedcfcbae158a6d;False;0,5;null;21;40;5;casos
6393ddf30dedcfcbae158a6e;False;1;null;21;41;5;casos
6393ddf30dedcfcbae158a6f;False;0,375;3;21;Média;5;casos
6393ddf60dedcfcbae158a7e;False;0;null;22;38;5;casos
6393ddf60dedcfcbae158a7f;False;0;null;22;39;5;casos
6393ddf60dedcfcbae158a80;False;1;null;22;40;5;casos
6393ddf60dedcfcbae158a81;False;1;null;22;41;5;casos
6393ddf60dedcfcbae158a82;False;0,5;3;22;Média;5;casos
6393ddfa0dedcfcbae158a91;False;0;null;23;38;5;casos
6393ddfa0dedcfcbae158a92;False;0;null;23;39;5;casos
6393ddfa0dedcfcbae158a93;False;1;null;23;40;5;casos
6393ddfa0dedcfcbae158a94;False;1;null;23;41;5;casos
6393ddfa0dedcfcbae158a95;False;0,5;3;23;Média;5;casos
6393ddfd0dedcfcbae158aa4;False;0;null;24;38;5;casos
6393ddfd0dedcfcbae158aa5;False;0;null;24;39;5;casos
6393ddfd0dedcfcbae158aa6;False;0;null;24;40;5;casos
6393ddfd0dedcfcbae158aa7;False;0;null;24;41;5;casos
6393ddfe0dedcfcbae158aa8;False;0;3;24;Média;5;casos
