_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota;tipo
638820536f79763458aecc76;False;null;3;38;5;casos;0;binaria
638820536f79763458aecc77;False;null;3;39;5;casos;0;binaria
638820536f79763458aecc78;False;null;3;40;5;casos;0;binaria
638820536f79763458aecc79;False;null;3;41;5;casos;0;binaria
638820536f79763458aecc7a;False;3;3;Média;5;casos;0;binaria
638820556f79763458aecc89;False;null;5;38;5;casos;1;binaria
638820556f79763458aecc8a;False;null;5;39;5;casos;1;binaria
638820556f79763458aecc8b;False;null;5;40;5;casos;0;binaria
638820556f79763458aecc8c;False;null;5;41;5;casos;1;binaria
638820556f79763458aecc8d;False;3;5;Média;5;casos;7,5;binaria
638820566f79763458aecc9c;False;null;4;38;5;casos;1;binaria
638820576f79763458aecc9d;False;null;4;39;5;casos;1;binaria
638820576f79763458aecc9e;False;null;4;40;5;casos;1;binaria
638820576f79763458aecc9f;False;null;4;41;5;casos;1;binaria
638820576f79763458aecca0;False;3;4;Média;5;casos;10;binaria
638820586f79763458aeccaf;False;null;6;38;5;casos;0;binaria
638820586f79763458aeccb0;False;null;6;39;5;casos;0;binaria
638820586f79763458aeccb1;False;null;6;40;5;casos;0;binaria
638820586f79763458aeccb2;False;null;6;41;5;casos;0;binaria
638820586f79763458aeccb3;False;3;6;Média;5;casos;0;binaria
6388205a6f79763458aeccc2;False;null;7;38;5;casos;0;binaria
6388205a6f79763458aeccc3;False;null;7;39;5;casos;1;binaria
6388205a6f79763458aeccc4;False;null;7;40;5;casos;1;binaria
6388205a6f79763458aeccc5;False;null;7;41;5;casos;1;binaria
6388205a6f79763458aeccc6;False;3;7;Média;5;casos;7,5;binaria
6388205c6f79763458aeccd5;False;null;9;38;5;casos;0;binaria
6388205c6f79763458aeccd6;False;null;9;39;5;casos;1;binaria
6388205c6f79763458aeccd7;False;null;9;40;5;casos;1;binaria
6388205c6f79763458aeccd8;False;null;9;41;5;casos;1;binaria
6388205c6f79763458aeccd9;False;3;9;Média;5;casos;7,5;binaria
6388205d6f79763458aecce8;False;null;10;38;5;casos;0;binaria
6388205d6f79763458aecce9;False;null;10;39;5;casos;0;binaria
6388205e6f79763458aeccea;False;null;10;40;5;casos;0;binaria
6388205e6f79763458aecceb;False;null;10;41;5;casos;0;binaria
6388205e6f79763458aeccec;False;3;10;Média;5;casos;0;binaria
6388205f6f79763458aeccfb;False;null;11;38;5;casos;0;binaria
6388205f6f79763458aeccfc;False;null;11;39;5;casos;0;binaria
6388205f6f79763458aeccfd;False;null;11;40;5;casos;0;binaria
6388205f6f79763458aeccfe;False;null;11;41;5;casos;0;binaria
6388205f6f79763458aeccff;False;3;11;Média;5;casos;0;binaria
638820616f79763458aecd0e;False;null;12;38;5;casos;0;binaria
638820616f79763458aecd0f;False;null;12;39;5;casos;0;binaria
638820616f79763458aecd10;False;null;12;40;5;casos;1;binaria
638820616f79763458aecd11;False;null;12;41;5;casos;1;binaria
638820616f79763458aecd12;False;3;12;Média;5;casos;5;binaria
638820636f79763458aecd21;False;null;13;38;5;casos;0;binaria
638820636f79763458aecd22;False;null;13;39;5;casos;0;binaria
638820636f79763458aecd23;False;null;13;40;5;casos;0;binaria
638820636f79763458aecd24;False;null;13;41;5;casos;0;binaria
638820636f79763458aecd25;False;3;13;Média;5;casos;0;binaria
638820646f79763458aecd34;False;null;14;38;5;casos;0;binaria
638820646f79763458aecd35;False;null;14;39;5;casos;0;binaria
638820646f79763458aecd36;False;null;14;40;5;casos;0;binaria
638820646f79763458aecd37;False;null;14;41;5;casos;0;binaria
638820646f79763458aecd38;False;3;14;Média;5;casos;0;binaria
638820666f79763458aecd47;False;null;16;38;5;casos;1;binaria
638820666f79763458aecd48;False;null;16;39;5;casos;1;binaria
638820666f79763458aecd49;False;null;16;40;5;casos;0;binaria
638820666f79763458aecd4a;False;null;16;41;5;casos;1;binaria
638820666f79763458aecd4b;False;3;16;Média;5;casos;7,5;binaria
638820686f79763458aecd5a;False;null;17;38;5;casos;1;binaria
638820686f79763458aecd5b;False;null;17;39;5;casos;0;binaria
638820686f79763458aecd5c;False;null;17;40;5;casos;1;binaria
638820686f79763458aecd5d;False;null;17;41;5;casos;1;binaria
638820686f79763458aecd5e;False;3;17;Média;5;casos;7,5;binaria
6388206a6f79763458aecd6d;False;null;18;38;5;casos;1;binaria
6388206a6f79763458aecd6e;False;null;18;39;5;casos;0;binaria
6388206a6f79763458aecd6f;False;null;18;40;5;casos;1;binaria
6388206a6f79763458aecd70;False;null;18;41;5;casos;1;binaria
6388206a6f79763458aecd71;False;3;18;Média;5;casos;7,5;binaria
6388206c6f79763458aecd80;False;null;19;38;5;casos;1;binaria
6388206c6f79763458aecd81;False;null;19;39;5;casos;1;binaria
6388206c6f79763458aecd82;False;null;19;40;5;casos;1;binaria
6388206c6f79763458aecd83;False;null;19;41;5;casos;1;binaria
6388206c6f79763458aecd84;False;3;19;Média;5;casos;10;binaria
6388206d6f79763458aecd93;False;null;20;38;5;casos;1;binaria
6388206e6f79763458aecd94;False;null;20;39;5;casos;1;binaria
6388206e6f79763458aecd95;False;null;20;40;5;casos;1;binaria
6388206e6f79763458aecd96;False;null;20;41;5;casos;0;binaria
6388206e6f79763458aecd97;False;3;20;Média;5;casos;7,5;binaria
6388206f6f79763458aecda6;False;null;21;38;5;casos;1;binaria
6388206f6f79763458aecda7;False;null;21;39;5;casos;1;binaria
6388206f6f79763458aecda8;False;null;21;40;5;casos;1;binaria
638820706f79763458aecda9;False;null;21;41;5;casos;1;binaria
638820706f79763458aecdaa;False;3;21;Média;5;casos;10;binaria
638820716f79763458aecdb9;False;null;22;38;5;casos;1;binaria
638820716f79763458aecdba;False;null;22;39;5;casos;1;binaria
