_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota;tipo
63923305101839dc61a40adb;false;null;3;38;5;casos;0;estudo
63923305101839dc61a40adc;false;null;3;39;5;casos;0;estudo
63923305101839dc61a40add;false;null;3;40;5;casos;0;estudo
63923305101839dc61a40ade;false;null;3;41;5;casos;0;estudo
63923305101839dc61a40adf;false;3;3;Média;5;casos;0;estudo
63923308101839dc61a40aee;false;null;5;38;5;casos;0;estudo
63923308101839dc61a40aef;false;null;5;39;5;casos;0;estudo
63923309101839dc61a40af0;false;null;5;40;5;casos;5;estudo
63923309101839dc61a40af1;false;null;5;41;5;casos;0;estudo
63923309101839dc61a40af2;false;3;5;Média;5;casos;1,3094429347826086;estudo
6392330c101839dc61a40b01;false;null;4;38;5;casos;0;estudo
6392330c101839dc61a40b02;false;null;4;39;5;casos;0;estudo
6392330c101839dc61a40b03;false;null;4;40;5;casos;0;estudo
6392330d101839dc61a40b04;false;null;4;41;5;casos;0;estudo
6392330d101839dc61a40b05;false;3;4;Média;5;casos;0;estudo
63923310101839dc61a40b14;false;null;6;38;5;casos;0;estudo
63923310101839dc61a40b15;false;null;6;39;5;casos;0;estudo
63923310101839dc61a40b16;false;null;6;40;5;casos;0;estudo
63923310101839dc61a40b17;false;null;6;41;5;casos;0;estudo
63923310101839dc61a40b18;false;3;6;Média;5;casos;0;estudo
63923314101839dc61a40b27;false;null;7;38;5;casos;1,4903846153846154;estudo
63923314101839dc61a40b28;false;null;7;39;5;casos;0;estudo
63923314101839dc61a40b29;false;null;7;40;5;casos;0;estudo
63923314101839dc61a40b2a;false;null;7;41;5;casos;0;estudo
63923314101839dc61a40b2b;false;3;7;Média;5;casos;1,2768611596736594;estudo
63923318101839dc61a40b3a;false;null;9;38;5;casos;1,9927536231884058;estudo
63923318101839dc61a40b3b;false;null;9;39;5;casos;0;estudo
63923318101839dc61a40b3c;false;null;9;40;5;casos;0;estudo
63923318101839dc61a40b3d;false;null;9;41;5;casos;0;estudo
63923318101839dc61a40b3e;false;3;9;Média;5;casos;1,7065783514492754;estudo
6392331b101839dc61a40b4d;false;null;10;38;5;casos;0;estudo
6392331b101839dc61a40b4e;false;null;10;39;5;casos;0;estudo
6392331b101839dc61a40b4f;false;null;10;40;5;casos;0;estudo
6392331c101839dc61a40b50;false;null;10;41;5;casos;0;estudo
6392331c101839dc61a40b51;false;3;10;Média;5;casos;0;estudo
63923321101839dc61a40b60;false;null;11;38;5;casos;0;estudo
63923321101839dc61a40b61;false;null;11;39;5;casos;0;estudo
63923321101839dc61a40b62;false;null;11;40;5;casos;0;estudo
63923321101839dc61a40b63;false;null;11;41;5;casos;0;estudo
63923322101839dc61a40b64;false;3;11;Média;5;casos;0;estudo
63923325101839dc61a40b73;false;null;12;38;5;casos;2,7586206896551726;estudo
63923325101839dc61a40b74;false;null;12;39;5;casos;2,0833333333333335;estudo
63923325101839dc61a40b75;false;null;12;40;5;casos;0;estudo
63923325101839dc61a40b76;false;null;12;41;5;casos;0;estudo
63923325101839dc61a40b77;false;3;12;Média;5;casos;2,7927442528735638;estudo
63923329101839dc61a40b86;false;null;13;38;5;casos;0;estudo
63923329101839dc61a40b87;false;null;13;39;5;casos;0;estudo
63923329101839dc61a40b88;false;null;13;40;5;casos;0;estudo
63923329101839dc61a40b89;false;null;13;41;5;casos;0;estudo
63923329101839dc61a40b8a;false;3;13;Média;5;casos;0;estudo
6392332c101839dc61a40b99;false;null;14;38;5;casos;0;estudo
6392332c101839dc61a40b9a;false;null;14;39;5;casos;0;estudo
6392332d101839dc61a40b9b;false;null;14;40;5;casos;0;estudo
