NCQ;_id;agrupamento;fonte;id_elemento;id_estudante;id_fonte;id_questionario;método
0,26404334188765327;62da38d8d6aea23ada049b02;True;1;2;3;Quadrante 1;1;casos
0,8399734395750332;62da38d8d6aea23ada049b03;True;2;4;3;Quadrante 2;1;casos
0,844250363901019;62da38d9d6aea23ada049b04;True;3;6;3;Quadrante 3;1;casos
0,5872193436960277;62da38dad6aea23ada049b05;True;4;8;3;Quadrante 4;1;casos
0,36363636363636365;62da38dbd6aea23ada049b08;True;1;2;5;Quadrante 1;1;casos
0,7746631899174271;62da38dbd6aea23ada049b09;True;2;4;5;Quadrante 2;1;casos
0,6317293817293816;62da38dcd6aea23ada049b0a;True;3;6;5;Quadrante 3;1;casos
0,27361527361527355;62da38ddd6aea23ada049b0b;True;4;8;5;Quadrante 4;1;casos
0,4721030042918455;62da38ded6aea23ada049b0e;True;1;2;4;Quadrante 1;1;casos
0,5572263993316624;62da38ded6aea23ada049b0f;True;2;4;4;Quadrante 2;1;casos
0,6494960806270996;62da38dfd6aea23ada049b10;True;3;6;4;Quadrante 3;1;casos
0,3894616265750287;62da38e0d6aea23ada049b11;True;4;8;4;Quadrante 4;1;casos
0,4221251819505096;62da38e1d6aea23ada049b14;True;1;2;6;Quadrante 1;1;casos
0,8795411089866156;62da38e1d6aea23ada049b15;True;2;4;6;Quadrante 2;1;casos
0,9166666666666666;62da38e2d6aea23ada049b16;True;3;6;6;Quadrante 3;1;casos
0,43047882136279925;62da38e2d6aea23ada049b17;True;4;8;6;Quadrante 4;1;casos
0,23302293890529185;62da38e3d6aea23ada049b1a;True;1;2;7;Quadrante 1;1;casos
0,6515580736543909;62da38e4d6aea23ada049b1b;True;2;4;7;Quadrante 2;1;casos
0,8333333333333334;62da38e5d6aea23ada049b1c;True;3;6;7;Quadrante 3;1;casos
0,5356017643352237;62da38e5d6aea23ada049b1d;True;4;8;7;Quadrante 4;1;casos
0,38060159607120925;62da38e6d6aea23ada049b20;True;1;2;9;Quadrante 1;1;casos
0,9219738030713639;62da38e7d6aea23ada049b21;True;2;4;9;Quadrante 2;1;casos
0,7833988212180746;62da38e7d6aea23ada049b22;True;3;6;9;Quadrante 3;1;casos
0,947075208913649;62da38e8d6aea23ada049b23;True;4;8;9;Quadrante 4;1;casos
0,11938822829444139;62da38e9d6aea23ada049b26;True;1;2;10;Quadrante 1;1;casos
0,6123535676251332;62da38ead6aea23ada049b27;True;2;4;10;Quadrante 2;1;casos
0,5512081690425639;62da38ead6aea23ada049b28;True;3;6;10;Quadrante 3;1;casos
0,39097312059795886;62da38ebd6aea23ada049b29;True;4;8;10;Quadrante 4;1;casos
0,09221311475409837;62da38ecd6aea23ada049b2c;True;1;2;11;Quadrante 1;1;casos
0;62da38ecd6aea23ada049b2d;True;2;4;11;Quadrante 2;1;casos
0;62da38ecd6aea23ada049b2e;True;3;6;11;Quadrante 3;1;casos
0;62da38ecd6aea23ada049b2f;True;4;8;11;Quadrante 4;1;casos
0,36567528035104835;62da38edd6aea23ada049b32;True;1;2;12;Quadrante 1;1;casos
0,7168384308510639;62da38eed6aea23ada049b33;True;2;4;12;Quadrante 2;1;casos
1;62da38eed6aea23ada049b34;True;3;6;12;Quadrante 3;1;casos
0,9690109184328838;62da38efd6aea23ada049b35;True;4;8;12;Quadrante 4;1;casos
0,6417112299465241;62da38f0d6aea23ada049b38;True;1;2;13;Quadrante 1;1;casos
0,9101489757914338;62da38f1d6aea23ada049b39;True;2;4;13;Quadrante 2;1;casos
1;62da38f1d6aea23ada049b3a;True;3;6;13;Quadrante 3;1;casos
0,7502679528403001;62da38f2d6aea23ada049b3b;True;4;8;13;Quadrante 4;1;casos
0,6885758998435054;62da38f3d6aea23ada049b3e;True;1;2;14;Quadrante 1;1;casos
0,834983498349835;62da38f3d6aea23ada049b3f;True;2;4;14;Quadrante 2;1;casos
0,9319764327798608;62da38f4d6aea23ada049b40;True;3;6;14;Quadrante 3;1;casos
0,5866114561766735;62da38f4d6aea23ada049b41;True;4;8;14;Quadrante 4;1;casos
0,4701273261508325;62da38f6d6aea23ada049b44;True;1;2;16;Quadrante 1;1;casos
0,5773619351894113;62da38f6d6aea23ada049b45;True;2;4;16;Quadrante 2;1;casos
0,561049011177988;62da38f7d6aea23ada049b46;True;3;6;16;Quadrante 3;1;casos
0,4183445190156599;62da38f7d6aea23ada049b47;True;4;8;16;Quadrante 4;1;casos
0,5587892898719441;62da38f8d6aea23ada049b4a;True;1;2;17;Quadrante 1;1;casos
0,8026649746192894;62da38f9d6aea23ada049b4b;True;2;4;17;Quadrante 2;1;casos
1;62da38fad6aea23ada049b4c;True;3;6;17;Quadrante 3;1;casos
0,8212560386473429;62da38fad6aea23ada049b4d;True;4;8;17;Quadrante 4;1;casos
0,5665722379603401;62da38fbd6aea23ada049b50;True;1;2;18;Quadrante 1;1;casos
0,9146198830409356;62da38fcd6aea23ada049b51;True;2;4;18;Quadrante 2;1;casos
0,9891984081864696;62da38fcd6aea23ada049b52;True;3;6;18;Quadrante 3;1;casos
0,9742120343839542;62da38fdd6aea23ada049b53;True;4;8;18;Quadrante 4;1;casos
0,6153846153846154;62da3900d6aea23ada049b56;True;1;2;19;Quadrante 1;1;casos
0,9432672590567327;62da3900d6aea23ada049b57;True;2;4;19;Quadrante 2;1;casos
0,8749314317059791;62da3901d6aea23ada049b58;True;3;6;19;Quadrante 3;1;casos
0,4474553224553224;62da3901d6aea23ada049b59;True;4;8;19;Quadrante 4;1;casos
0,6717557251908397;62da3902d6aea23ada049b5c;True;1;2;20;Quadrante 1;1;casos
0,9942363112391931;62da3903d6aea23ada049b5d;True;2;4;20;Quadrante 2;1;casos
1;62da3904d6aea23ada049b5e;True;3;6;20;Quadrante 3;1;casos
0,7311827956989247;62da3904d6aea23ada049b5f;True;4;8;20;Quadrante 4;1;casos
0,2099167571480275;62da3905d6aea23ada049b62;True;1;2;21;Quadrante 1;1;casos
0,8592777085927771;62da3906d6aea23ada049b63;True;2;4;21;Quadrante 2;1;casos
0,9988518943742825;62da3906d6aea23ada049b64;True;3;6;21;Quadrante 3;1;casos
0,3902116402116401;62da3907d6aea23ada049b65;True;4;8;21;Quadrante 4;1;casos
0,5407124681933843;62da3909d6aea23ada049b68;True;1;2;22;Quadrante 1;1;casos
0,9801136363636364;62da3909d6aea23ada049b69;True;2;4;22;Quadrante 2;1;casos
0,8182844243792324;62da390ad6aea23ada049b6a;True;3;6;22;Quadrante 3;1;casos
0,7248062015503876;62da390bd6aea23ada049b6b;True;4;8;22;Quadrante 4;1;casos
0,48205128205128206;62da390cd6aea23ada049b6e;True;1;2;23;Quadrante 1;1;casos
0,8214285714285714;62da390cd6aea23ada049b6f;True;2;4;23;Quadrante 2;1;casos
1;62da390dd6aea23ada049b70;True;3;6;23;Quadrante 3;1;casos
0,9289617486338798;62da390dd6aea23ada049b71;True;4;8;23;Quadrante 4;1;casos
0,45454545454545453;62da390fd6aea23ada049b74;True;1;2;24;Quadrante 1;1;casos
1;62da3910d6aea23ada049b75;True;2;4;24;Quadrante 2;1;casos
0,9446254071661238;62da3911d6aea23ada049b76;True;3;6;24;Quadrante 3;1;casos
0,9659090909090908;62da3911d6aea23ada049b77;True;4;8;24;Quadrante 4;1;casos
0;62da3912d6aea23ada049b7a;True;1;2;25;Quadrante 1;1;casos
0;62da3912d6aea23ada049b7b;True;2;4;25;Quadrante 2;1;casos
0;62da3912d6aea23ada049b7c;True;3;6;25;Quadrante 3;1;casos
0;62da3912d6aea23ada049b7d;True;4;8;25;Quadrante 4;1;casos
0,37209302325581395;62da39fdd6aea23ada049b82;False;null;1;3;null;1;casos
0,18855218855218855;62da39fdd6aea23ada049b83;False;null;2;3;null;1;casos
0,428921568627451;62da39fdd6aea23ada049b84;False;null;3;3;null;1;casos
1;62da39fed6aea23ada049b85;False;null;4;3;null;1;casos
0,813953488372093;62da39fed6aea23ada049b86;False;null;5;3;null;1;casos
0,7439613526570048;62da39fed6aea23ada049b87;False;null;6;3;null;1;casos
0,7954545454545455;62da39ffd6aea23ada049b88;False;null;7;3;null;1;casos
0,4962779156327544;62da39ffd6aea23ada049b89;False;null;8;3;null;1;casos
0,7655502392344498;62da3a03d6aea23ada049b9e;False;null;1;5;null;1;casos
0,25369978858350956;62da3a03d6aea23ada049b9f;False;null;2;5;null;1;casos
0,39496527777777773;62da3a04d6aea23ada049ba0;False;null;3;5;null;1;casos
0,9619238476953909;62da3a04d6aea23ada049ba1;False;null;4;5;null;1;casos
0,7608695652173914;62da3a04d6aea23ada049ba2;False;null;5;5;null;1;casos
0,4496124031007751;62da3a05d6aea23ada049ba3;False;null;6;5;null;1;casos
0,18320247442303114;62da3a05d6aea23ada049ba4;False;null;7;5;null;1;casos
0,37453183520599254;62da3a05d6aea23ada049ba5;False;null;8;5;null;1;casos
0,24067388688327318;62da3a0cd6aea23ada049bba;False;null;1;4;null;1;casos
0,8465608465608466;62da3a0cd6aea23ada049bbb;False;null;2;4;null;1;casos
0,16234450769555134;62da3a0dd6aea23ada049bbc;False;null;3;4;null;1;casos
0,8080808080808081;62da3a0dd6aea23ada049bbd;False;null;4;4;null;1;casos
0,417910447761194;62da3a0dd6aea23ada049bbe;False;null;5;4;null;1;casos
0,6395348837209301;62da3a0ed6aea23ada049bbf;False;null;6;4;null;1;casos
0,45454545454545453;62da3a0ed6aea23ada049bc0;False;null;7;4;null;1;casos
0,35398230088495575;62da3a0ed6aea23ada049bc1;False;null;8;4;null;1;casos
0,4289544235924933;62da3a15d6aea23ada049bd6;False;null;1;6;null;1;casos
0,3601391446695314;62da3a15d6aea23ada049bd7;False;null;2;6;null;1;casos
0,4229607250755287;62da3a15d6aea23ada049bd8;False;null;3;6;null;1;casos
1;62da3a16d6aea23ada049bd9;False;null;4;6;null;1;casos
0,9333333333333333;62da3a16d6aea23ada049bda;False;null;5;6;null;1;casos
0,8333333333333334;62da3a16d6aea23ada049bdb;False;null;6;6;null;1;casos
0,22875816993464054;62da3a17d6aea23ada049bdc;False;null;7;6;null;1;casos
