_id;agrupamento;fonte;id_estudante;id_fonte;id_questionario;método;nota
639569f10dedcfcbae15ab8b;False;null;20;6;1;casos;10
639569f10dedcfcbae15ab8c;False;null;20;7;1;casos;10
639569f10dedcfcbae15ab8d;False;null;20;8;1;casos;10
639569f10dedcfcbae15ab8e;False;3;20;Média;1;casos;9,791666666666668
639569f40dedcfcbae15aba2;False;null;21;1;1;casos;10
639569f40dedcfcbae15aba3;False;null;21;2;1;casos;6,111111111111111
639569f50dedcfcbae15aba4;False;null;21;3;1;casos;10
639569f50dedcfcbae15aba5;False;null;21;4;1;casos;10
639569f50dedcfcbae15aba6;False;null;21;5;1;casos;10
639569f50dedcfcbae15aba7;False;null;21;6;1;casos;10
639569f50dedcfcbae15aba8;False;null;21;7;1;casos;7,5
639569f50dedcfcbae15aba9;False;null;21;8;1;casos;8,88888888888889
639569f50dedcfcbae15abaa;False;3;21;Média;1;casos;9,0625
639569f80dedcfcbae15abbe;False;null;22;1;1;casos;8,125
639569f80dedcfcbae15abbf;False;null;22;2;1;casos;9,583333333333334
639569f80dedcfcbae15abc0;False;null;22;3;1;casos;10
639569f80dedcfcbae15abc1;False;null;22;4;1;casos;10
639569f80dedcfcbae15abc2;False;null;22;5;1;casos;8,333333333333334
639569f80dedcfcbae15abc3;False;null;22;6;1;casos;8,333333333333334
639569f80dedcfcbae15abc4;False;null;22;7;1;casos;8,333333333333334
639569f80dedcfcbae15abc5;False;null;22;8;1;casos;10
639569f90dedcfcbae15abc6;False;3;22;Média;1;casos;9,088541666666668
639569fb0dedcfcbae15abda;False;null;23;1;1;casos;9,583333333333334
639569fb0dedcfcbae15abdb;False;null;23;2;1;casos;10
639569fc0dedcfcbae15abdc;False;null;23;3;1;casos;9,166666666666666
639569fc0dedcfcbae15abdd;False;null;23;4;1;casos;10
639569fc0dedcfcbae15abde;False;null;23;5;1;casos;10
639569fc0dedcfcbae15abdf;False;null;23;6;1;casos;10
639569fc0dedcfcbae15abe0;False;null;23;7;1;casos;10
639569fc0dedcfcbae15abe1;False;null;23;8;1;casos;10
639569fc0dedcfcbae15abe2;False;3;23;Média;1;casos;9,84375
639569ff0dedcfcbae15abf6;False;null;24;1;1;casos;9,583333333333334
639569ff0dedcfcbae15abf7;False;null;24;2;1;casos;10
639569ff0dedcfcbae15abf8;False;null;24;3;1;casos;10
639569ff0dedcfcbae15abf9;False;null;24;4;1;casos;10
639569ff0dedcfcbae15abfa;False;null;24;5;1;casos;10
639569ff0dedcfcbae15abfb;False;null;24;6;1;casos;10
639569ff0dedcfcbae15abfc;False;null;24;7;1;casos;10
639569ff0dedcfcbae15abfd;False;null;24;8;1;casos;10
63956a000dedcfcbae15abfe;False;3;24;Média;1;casos;9,947916666666668
63956a020dedcfcbae15ac12;False;null;25;1;1;casos;0
63956a020dedcfcbae15ac13;False;null;25;2;1;casos;0
63956a020dedcfcbae15ac14;False;null;25;3;1;casos;0
63956a020dedcfcbae15ac15;False;null;25;4;1;casos;0
63956a020dedcfcbae15ac16;False;null;25;5;1;casos;0
63956a020dedcfcbae15ac17;False;null;25;6;1;casos;0
63956a030dedcfcbae15ac18;False;null;25;7;1;casos;0
63956a030dedcfcbae15ac19;False;null;25;8;1;casos;0
63956a030dedcfcbae15ac1a;False;3;25;Média;1;casos;0
