NCQ;_id;agrupamento;fonte;id_elemento;id_estudante;id_fonte;id_questionario;método
0,37209302325581395;6395390c0dedcfcbae159cb9;False;null;1;3;null;1;casos
0,18855218855218855;6395390d0dedcfcbae159cba;False;null;2;3;null;1;casos
0,428921568627451;6395390d0dedcfcbae159cbb;False;null;3;3;null;1;casos
1;6395390e0dedcfcbae159cbc;False;null;4;3;null;1;casos
0,813953488372093;6395390e0dedcfcbae159cbd;False;null;5;3;null;1;casos
0,7439613526570048;6395390f0dedcfcbae159cbe;False;null;6;3;null;1;casos
0,7954545454545455;6395390f0dedcfcbae159cbf;False;null;7;3;null;1;casos
0,4962779156327544;6395390f0dedcfcbae159cc0;False;null;8;3;null;1;casos
0,7655502392344498;639539140dedcfcbae159cd5;False;null;1;5;null;1;casos
0,25369978858350956;639539150dedcfcbae159cd6;False;null;2;5;null;1;casos
0,39496527777777773;639539150dedcfcbae159cd7;False;null;3;5;null;1;casos
0,9619238476953909;639539150dedcfcbae159cd8;False;null;4;5;null;1;casos
0,7608695652173914;639539160dedcfcbae159cd9;False;null;5;5;null;1;casos
0,4496124031007751;639539160dedcfcbae159cda;False;null;6;5;null;1;casos
0,18320247442303114;639539160dedcfcbae159cdb;False;null;7;5;null;1;casos
0,37453183520599254;639539170dedcfcbae159cdc;False;null;8;5;null;1;casos
0,24067388688327318;639539200dedcfcbae159cf1;False;null;1;4;null;1;casos
0,8465608465608466;639539210dedcfcbae159cf2;False;null;2;4;null;1;casos
0,16234450769555134;639539210dedcfcbae159cf3;False;null;3;4;null;1;casos
0,8080808080808081;639539220dedcfcbae159cf4;False;null;4;4;null;1;casos
0,417910447761194;639539220dedcfcbae159cf5;False;null;5;4;null;1;casos
0,6395348837209301;639539230dedcfcbae159cf6;False;null;6;4;null;1;casos
0,45454545454545453;639539230dedcfcbae159cf7;False;null;7;4;null;1;casos
0,35398230088495575;639539240dedcfcbae159cf8;False;null;8;4;null;1;casos
0,4289544235924933;6395392d0dedcfcbae159d0d;False;null;1;6;null;1;casos
0,3601391446695314;6395392e0dedcfcbae159d0e;False;null;2;6;null;1;casos
0,4229607250755287;6395392e0dedcfcbae159d0f;False;null;3;6;null;1;casos
1;6395392e0dedcfcbae159d10;False;null;4;6;null;1;casos
0,9333333333333333;6395392f0dedcfcbae159d11;False;null;5;6;null;1;casos
0,8333333333333334;6395392f0dedcfcbae159d12;False;null;6;6;null;1;casos
0,22875816993464054;639539300dedcfcbae159d13;False;null;7;6;null;1;casos
0,9345794392523364;639539300dedcfcbae159d14;False;null;8;6;null;1;casos
0,17979284737150678;639539390dedcfcbae159d29;False;null;1;7;null;1;casos
0,24288425047438328;639539390dedcfcbae159d2a;False;null;2;7;null;1;casos
0,46296296296296297;639539390dedcfcbae159d2b;False;null;3;7;null;1;casos
