_id;agrupamento;assertividade;fonte;id_estudante;id_fonte;id_questionario;método
639535ff0dedcfcbae15991a;False;0,5714285714285714;null;3;1;1;casos
639535ff0dedcfcbae15991b;False;0,45454545454545453;null;3;2;1;casos
639535ff0dedcfcbae15991c;False;0,75;null;3;3;1;casos
639536000dedcfcbae15991d;False;1;null;3;4;1;casos
639536000dedcfcbae15991e;False;1;null;3;5;1;casos
639536000dedcfcbae15991f;False;0,6;null;3;6;1;casos
639536000dedcfcbae159920;False;1;null;3;7;1;casos
639536000dedcfcbae159921;False;1;null;3;8;1;casos
639536000dedcfcbae159922;False;0,7969967532467532;3;3;Média;1;casos
639536060dedcfcbae159936;False;1;null;5;1;1;casos
639536060dedcfcbae159937;False;0,36363636363636365;null;5;2;1;casos
639536060dedcfcbae159938;False;0,6666666666666666;null;5;3;1;casos
639536060dedcfcbae159939;False;1;null;5;4;1;casos
639536070dedcfcbae15993a;False;1;null;5;5;1;casos
639536070dedcfcbae15993b;False;0,26666666666666666;null;5;6;1;casos
639536070dedcfcbae15993c;False;0,5;null;5;7;1;casos
639536070dedcfcbae15993d;False;1;null;5;8;1;casos
639536070dedcfcbae15993e;False;0,7246212121212121;3;5;Média;1;casos
6395360c0dedcfcbae159952;False;0,75;null;4;1;1;casos
6395360c0dedcfcbae159953;False;1;null;4;2;1;casos
6395360c0dedcfcbae159954;False;0,5;null;4;3;1;casos
6395360c0dedcfcbae159955;False;1;null;4;4;1;casos
6395360c0dedcfcbae159956;False;1;null;4;5;1;casos
6395360d0dedcfcbae159957;False;1;null;4;6;1;casos
6395360d0dedcfcbae159958;False;1;null;4;7;1;casos
6395360d0dedcfcbae159959;False;1;null;4;8;1;casos
6395360d0dedcfcbae15995a;False;0,90625;3;4;Média;1;casos
639536130dedcfcbae15996e;False;1;null;6;1;1;casos
639536130dedcfcbae15996f;False;0,5;null;6;2;1;casos
639536130dedcfcbae159970;False;1;null;6;3;1;casos
639536140dedcfcbae159971;False;1;null;6;4;1;casos
639536140dedcfcbae159972;False;1;null;6;5;1;casos
639536140dedcfcbae159973;False;0,75;null;6;6;1;casos
639536140dedcfcbae159974;False;0,6666666666666666;null;6;7;1;casos
639536140dedcfcbae159975;False;1;null;6;8;1;casos
639536140dedcfcbae159976;False;0,8645833333333333;3;6;Média;1;casos
6395361b0dedcfcbae15998a;False;0,5555555555555556;null;7;1;1;casos
6395361b0dedcfcbae15998b;False;0,3333333333333333;null;7;2;1;casos
6395361b0dedcfcbae15998c;False;0,75;null;7;3;1;casos
6395361b0dedcfcbae15998d;False;0,6;null;7;4;1;casos
6395361b0dedcfcbae15998e;False;0,75;null;7;5;1;casos
6395361c0dedcfcbae15998f;False;0,75;null;7;6;1;casos
6395361c0dedcfcbae159990;False;0,75;null;7;7;1;casos
6395361c0dedcfcbae159991;False;0,6666666666666666;null;7;8;1;casos
6395361c0dedcfcbae159992;False;0,6444444444444444;3;7;Média;1;casos
639536220dedcfcbae1599a6;False;0,8;null;9;1;1;casos
