_id,idAluno,idQuestionario,mediaTradicional
61da74557ee7d38bc683bf11,350,594,7.333333333333333
61da745a7ee7d38bc683bf14,372,594,9.333333333333334
61da745f7ee7d38bc683bf17,363,594,9.333333333333334
61da74657ee7d38bc683bf1a,360,594,5.333333333333333
61da746a7ee7d38bc683bf1d,361,594,8.666666666666668
61da74707ee7d38bc683bf20,345,594,10
61da74757ee7d38bc683bf23,374,594,6.666666666666666
61da747a7ee7d38bc683bf26,355,594,8
61da74807ee7d38bc683bf29,354,594,7.333333333333333
