_id,assertividade,idAluno,idQuestionario
61da72b767cbbb2add144401,0.47368421052631576,373,576
61da72bb67cbbb2add144403,0.75,368,576
61da72c167cbbb2add144406,0.5555555555555556,352,576
61da72c467cbbb2add144408,0.7333333333333333,383,576
61da72c867cbbb2add14440a,0.6666666666666666,370,576
61da72cb67cbbb2add14440c,0.2777777777777778,364,576
61da72cf67cbbb2add14440e,0.6666666666666666,376,576
61da72d267cbbb2add144410,0.3684210526315789,382,576
61da72d667cbbb2add144412,0.9375,377,576
