_id,idAluno,idQuestionario,mediaPonderada
61da74bf090d3c0d6103e17e,350,594,7.833333333333333
61da74c4090d3c0d6103e181,372,594,9.666666666666666
61da74ca090d3c0d6103e184,363,594,9.666666666666666
61da74d0090d3c0d6103e187,360,594,6.833333333333334
61da74d5090d3c0d6103e18a,361,594,9.166666666666666
61da74db090d3c0d6103e18d,345,594,10
61da74e0090d3c0d6103e190,374,594,8
61da74e6090d3c0d6103e193,355,594,8.833333333333332
61da74ec090d3c0d6103e196,354,594,8.333333333333334
