_id,compreensao,idAluno,idQuestionario
61f038d72ae74262b6f59178,0.6593203080740208,373,576
61f038d82ae74262b6f5917a,0.5652227334590452,368,576
61f038d92ae74262b6f5917d,0.699760092754289,352,576
61f038da2ae74262b6f5917f,0.7315405250792977,383,576
61f038db2ae74262b6f59181,0.7692287574346508,370,576
61f038db2ae74262b6f59183,0.4334012288247468,364,576
61f038dc2ae74262b6f59185,0.5935245727394202,376,576
61f038dd2ae74262b6f59187,0.5011250191472824,382,576
61f038dd2ae74262b6f59189,0.8443012082746463,377,576
